RelativeTimeMilliseconds,ECG,ART,ART (Sys),ART (Dia),PPG
4474980,-0.13000,65.7500,116,52,0.42784
4474990,-0.12000,72.7500,116,52,0.41954
4475000,-0.10000,79.9375,115,52,0.41148
4475010,-0.07500,86.7500,115,52,0.40366
4475020,-0.05000,98.8125,115,52,0.38901
4475030,-0.02500,103.7500,115,52,0.38315
4475040,-0.00500,107.8125,115,52,0.37802
4475050,0.00500,111.0000,115,52,0.37216
4475060,0.02000,114.8125,115,52,0.35946
4475070,0.02500,115.5625,115,52,0.35336
4475080,0.03000,115.8125,115,52,0.34725
4475090,0.04000,115.6250,115,52,0.34090
4475100,0.05000,114.1250,115,52,0.32845
4475110,0.06000,113.0625,115,52,0.32234
4475120,0.06000,111.8125,115,52,0.31648
4475130,0.07500,110.3750,115,52,0.31062
4475140,0.08000,107.2500,115,52,0.30281
4475150,0.07500,105.6250,115,52,0.29841
4475160,0.05500,103.9375,115,52,0.29353
4475170,0.03000,102.2500,115,52,0.28840
4475180,0.00000,98.8750,115,52,0.27814
4475190,-0.01500,97.1875,115,52,0.27302
4475200,-0.02500,95.5000,115,52,0.26813
4475210,-0.03000,93.6875,115,52,0.26349
4475220,-0.02500,89.6875,115,52,0.25617
4475230,-0.01500,87.3125,115,52,0.25543
4475240,-0.00500,84.7500,115,52,0.25714
4475250,0.00000,82.1875,115,52,0.26154
4475260,0.00000,77.6875,115,52,0.28205
4475270,-0.00500,75.8750,115,52,0.29939
4475280,0.00000,74.3750,115,52,0.32137
4475290,0.00000,73.1875,115,52,0.34701
4475300,-0.00500,71.4375,115,52,0.40733
4475310,-0.01000,70.7500,115,52,0.44005
4475320,-0.01500,70.1875,115,52,0.47350
4475330,-0.02500,69.6875,115,52,0.50696
4475340,-0.02000,68.7500,115,52,0.56166
4475350,-0.00500,68.2083,115,52,0.59430
4475360,0.01000,67.8125,115,52,0.61758
4475370,0.02000,67.3125,115,52,0.64420
4475380,0.03000,66.3750,115,52,0.69060
4475390,0.05000,65.9375,115,52,0.70989
4475400,0.07000,65.4375,115,52,0.72625
4475410,0.07000,64.9375,115,52,0.74017
4475420,0.04000,63.9375,115,52,0.76020
4475430,0.00000,63.4375,115,52,0.76532
4475440,-0.02500,62.9375,115,52,0.76777
4475450,-0.05500,62.3750,115,52,0.76972
4475460,-0.09000,61.4375,115,52,0.77094
4475470,-0.11500,60.9375,115,52,0.76996
4475480,-0.13000,60.5000,115,52,0.76752
4475490,-0.14000,60.0000,115,52,0.76386
4475500,-0.14500,59.0625,115,52,0.75214
4475510,-0.14500,58.6875,115,52,0.74432
4475520,-0.13500,58.3125,115,52,0.73529
4475530,-0.13000,58.0000,115,52,0.72527
4475540,-0.14500,57.4375,115,52,0.70476
4475550,-0.11000,57.1875,115,52,0.69353
4475560,0.18500,56.9375,115,52,0.68181
4475570,0.80500,56.6250,115,52,0.66984
4475580,1.14500,56.0625,115,52,0.64567
4475590,0.63000,55.8125,115,52,0.63370
4475600,-0.13500,55.5000,115,52,0.62222
4475610,-0.48500,55.1875,115,52,0.61099
4475620,-0.47000,54.4375,115,52,0.58926
4475630,-0.33500,54.0000,115,52,0.57973
4475640,-0.26000,53.5625,115,52,0.57070
4475650,-0.25000,53.1250,115,52,0.56142
4475660,-0.24000,52.3750,115,52,0.54188
4475670,-0.23000,52.0625,115,52,0.53236
4475680,-0.22000,51.6875,115,52,0.52283
4475690,-0.21000,51.3750,115,52,0.51355
4475700,-0.21000,50.8125,115,52,0.49475
4475710,-0.21000,50.7500,115,52,0.48547
4475720,-0.20000,51.1875,115,52,0.47619
4475730,-0.18500,52.6250,115,52,0.46716
4475740,-0.18000,60.6250,115,52,0.45275
4475750,-0.17500,67.0625,115,52,0.44518
4475760,-0.16500,74.3125,115,52,0.43712
4475770,-0.14500,81.6875,115,52,0.42882
4475780,-0.12000,95.3125,115,52,0.41245
4475790,-0.09500,101.0625,115,52,0.40440
4475800,-0.06500,106.0000,115,52,0.39658
4475810,-0.04500,110.0000,115,52,0.38877
4475820,-0.01500,115.1875,115,52,0.37387
4475830,0.00000,116.5000,115,52,0.36801
4475840,0.01500,117.1875,115,52,0.36288
4475850,0.02500,117.2500,115,52,0.35678
4475860,0.03000,116.3125,115,52,0.34383
4475870,0.03000,115.3750,115,52,0.33748
4475880,0.04000,114.3125,115,52,0.33114
4475890,0.04500,113.0625,115,52,0.32503
4475900,0.05500,110.1875,115,52,0.31331
4475910,0.06000,108.6875,115,52,0.30769
4475920,0.05500,107.1875,115,52,0.30208
4475930,0.03000,105.6250,115,52,0.29670
4475940,0.00000,102.5625,115,52,0.28987
4475950,-0.02500,101.0625,115,52,0.28571
4475960,-0.04500,99.5000,115,52,0.28083
4475970,-0.06500,96.1875,115,52,0.27595
4475980,-0.09000,94.3125,115,52,0.26618
4475990,-0.11500,92.1875,115,52,0.26276
4476000,-0.12000,89.8125,115,52,0.26129
4476010,-0.09500,87.1875,115,52,0.26252
4476020,-0.04500,81.8750,115,52,0.27717
4476030,0.00000,79.4375,115,52,0.28938
4476040,0.02000,77.4375,115,52,0.30452
4476050,0.01000,75.6875,115,52,0.32503
4476060,-0.01500,73.2500,115,52,0.37973
4476070,-0.05000,72.3750,115,52,0.41172
4476080,-0.06500,71.6875,115,52,0.44591
4476090,-0.07000,71.1250,115,52,0.48107
4476100,-0.06500,70.1875,115,52,0.55189
4476110,-0.07000,69.8125,115,52,0.58584
4476120,-0.08000,69.3750,115,52,0.61832
4476130,-0.08000,68.9375,115,52,0.64469
4476140,-0.07000,67.9375,115,52,0.68987
4476150,-0.04000,67.4375,115,52,0.71160
4476160,-0.01500,66.9375,115,52,0.73114
4476170,0.00000,66.3750,115,52,0.74799
4476180,0.01000,65.3125,115,52,0.77387
4476190,-0.00500,64.8125,115,52,0.78339
4476200,-0.03500,64.2500,115,52,0.79048
4476210,-0.06000,63.1875,115,52,0.79560
4476220,-0.09000,62.7500,115,52,0.80049
4476230,-0.12500,62.2500,115,52,0.79927
4476240,-0.14000,61.8125,115,52,0.79634
4476250,-0.14500,61.3125,115,52,0.79292
4476260,-0.14500,60.5000,115,52,0.75116
4476270,-0.14000,60.0625,115,52,0.73480
4476280,-0.13000,59.6875,115,52,0.72234
4476290,-0.11500,59.3125,115,52,0.71136
4476300,-0.10500,58.7500,115,52,0.69011
4476310,-0.11500,58.4375,115,52,0.67912
4476320,-0.06500,58.1875,115,52,0.66764
4476330,0.31000,57.8750,115,52,0.65690
4476340,0.97000,57.3125,115,52,0.63516
4476350,1.15500,57.0625,115,52,0.62393
4476360,0.53000,56.7500,115,52,0.61294
4476370,-0.22000,56.4375,115,52,0.60195
4476380,-0.49333,55.8229,115,52,0.58604
4476390,-0.47000,55.1875,115,52,0.57045
4476400,-0.33000,54.8125,115,52,0.56044
4476410,-0.27500,54.3750,115,52,0.55067
4476420,-0.26000,53.5625,115,52,0.53187
4476430,-0.25000,53.1250,115,52,0.52381
4476440,-0.23000,52.6875,115,52,0.51624
4476450,-0.21000,52.3125,115,52,0.50794
4476460,-0.20000,51.6250,115,52,0.49109
4476470,-0.19500,51.3125,115,52,0.48254
4476480,-0.19000,51.1875,115,52,0.47424
4476490,-0.18500,51.5625,115,52,0.46618
4476500,-0.17500,55.8750,115,52,0.44982
4476510,-0.17000,60.6875,115,52,0.44176
4476520,-0.16500,67.0625,115,52,0.43370
4476530,-0.15500,74.3125,115,52,0.42686
4476540,-0.13500,88.8125,115,52,0.41392
4476550,-0.11500,95.4375,115,52,0.40659
4476560,-0.09500,101.2500,115,52,0.39951
4476570,-0.06500,106.1875,115,52,0.39243
4476580,-0.03500,113.1875,115,52,0.37827
4476590,-0.01000,115.3125,115,52,0.37143
4476600,0.01000,116.6250,115,52,0.36459
4476610,0.02500,117.2500,115,52,0.35800
4476620,0.03500,117.0625,115,52,0.34554
4476630,0.04000,116.3750,115,52,0.34066
4476640,0.04000,115.5000,115,52,0.33651
4476650,0.04500,114.3750,115,52,0.33162
4476660,0.05000,111.7500,115,52,0.32088
4476670,0.06000,110.1875,115,52,0.31502
4476680,0.06000,108.6250,115,52,0.30916
4476690,0.05500,107.0000,115,52,0.30330
4476700,0.04000,103.6250,115,52,0.29231
4476710,0.02000,101.9375,115,52,0.28694
4476720,0.00000,100.2500,115,52,0.28181
4476730,-0.01500,98.5625,115,52,0.27790
4476740,-0.02500,95.0625,115,52,0.27057
4476750,-0.02500,93.1250,115,52,0.26642
4476760,-0.02000,91.0000,115,52,0.26300
4476770,-0.00500,88.5625,115,52,0.26081
4476780,0.00000,83.2500,115,52,0.26422
4476790,0.00000,80.6875,115,52,0.27131
4476800,0.00000,78.3750,115,52,0.28254
4476810,0.00000,76.4375,115,52,0.29841
4476820,0.00000,73.6250,115,52,0.34261
4476830,-0.00500,72.6250,115,52,0.36606
4476840,-0.01000,71.8125,115,52,0.38999
4476850,-0.02500,71.1250,115,52,0.41832
4476860,-0.03000,70.1250,115,52,0.48059
4476870,-0.04000,69.7500,115,52,0.51233
4476880,-0.04500,69.3125,115,52,0.54359
4476890,-0.04500,68.9375,115,52,0.57314
4476900,-0.03500,68.0625,115,52,0.62637
4476910,-0.02500,67.6250,115,52,0.64908
4476920,0.00000,67.1250,115,52,0.66886
4476930,0.02000,66.6875,115,52,0.68352
4476940,0.03000,65.6250,115,52,0.70574
4476950,0.01500,65.1250,115,52,0.71526
4476960,-0.01000,64.5625,115,52,0.72308
4476970,-0.03500,64.0000,115,52,0.72894
4476980,-0.06500,63.0000,115,52,0.73504
4476990,-0.09500,62.4375,115,52,0.73578
4477000,-0.11500,61.9375,115,52,0.73504
4477010,-0.12500,61.4375,115,52,0.73284
4477020,-0.13000,60.4375,115,52,0.72479
4477030,-0.13500,60.0000,115,52,0.71893
4477040,-0.12500,59.5625,115,52,0.71233
4477050,-0.11000,59.1875,115,52,0.70476
4477060,-0.09500,58.5000,115,52,0.68669
4477070,-0.09500,58.2500,115,52,0.67619
4477080,-0.10500,58.0000,115,52,0.66496
4477090,0.09500,57.7500,115,52,0.65348
4477100,0.62000,57.1875,115,52,0.62979
4477110,1.07500,56.8750,115,52,0.61807
4477120,0.82500,56.5000,115,52,0.60659
4477130,0.08500,56.1875,115,52,0.59609
4477140,-0.38000,55.4375,115,52,0.57558
4477150,-0.45500,55.0625,115,52,0.56508
4477160,-0.33500,54.6250,115,52,0.55458
4477170,-0.23500,54.1875,115,52,0.54432
4477180,-0.20000,53.3125,115,52,0.52454
4477190,-0.19000,52.8750,115,52,0.51502
4477200,-0.18000,52.5000,115,52,0.50598
4477210,-0.17000,51.6875,115,52,0.48864
4477220,-0.17000,51.3750,115,52,0.48034
4477230,-0.18000,51.0000,115,52,0.47302
4477240,-0.18500,50.8125,115,52,0.46642
4477250,-0.18000,50.8125,115,52,0.45885
4477260,-0.16000,53.0000,115,52,0.44249
4477270,-0.13500,56.3750,115,52,0.43419
4477280,-0.11500,61.5625,115,52,0.42589
4477290,-0.08500,68.1875,115,52,0.41783
4477300,-0.03500,82.5625,115,52,0.40195
4477310,0.00500,89.3750,115,52,0.39438
4477320,0.04500,95.5000,115,52,0.38706
4477330,0.08000,100.9375,115,52,0.38120
4477340,0.10500,109.0625,115,52,0.37021
4477350,0.12000,111.7500,115,52,0.36386
4477360,0.13500,113.5625,115,52,0.35726
4477370,0.13000,115.0000,115,52,0.35092
4477380,0.12500,114.8750,115,52,0.33822
4477390,0.11000,114.3125,115,52,0.33187
4477400,0.11000,113.7292,115,52,0.32646
4477410,0.10500,112.4375,115,52,0.31917
4477420,0.11000,109.7500,115,52,0.30720
4477430,0.12000,108.2500,115,52,0.30281
4477440,0.12000,106.6250,115,52,0.29915
4477450,0.10500,105.0000,115,52,0.29475
4477460,0.08000,101.7500,115,52,0.28474
4477470,0.04000,100.0625,115,52,0.27985
4477480,0.00500,98.4375,115,52,0.27497
4477490,-0.01500,96.7500,115,52,0.26984
4477500,-0.02500,93.1875,115,52,0.25958
4477510,-0.03500,91.1875,115,52,0.25470
4477520,-0.03500,89.0000,115,52,0.25055
4477530,-0.03000,86.5625,115,52,0.24835
4477540,-0.02500,81.1875,115,52,0.24884
4477550,-0.03500,78.6250,115,52,0.25226
4477560,-0.04000,76.4375,115,52,0.25934
4477570,-0.05000,74.6250,115,52,0.27057
4477580,-0.06500,72.0000,115,52,0.30598
4477590,-0.08500,71.1250,115,52,0.32943
4477600,-0.10500,70.3750,115,52,0.35580
4477610,-0.12000,69.3125,115,52,0.38437
4477620,-0.12500,68.8750,115,52,0.44518
4477630,-0.13000,68.5000,115,52,0.47204
4477640,-0.12500,68.1250,115,52,0.49670
4477650,-0.11000,67.7500,115,52,0.52332
4477660,-0.09000,66.9375,115,52,0.57534
4477670,-0.06500,66.5000,115,52,0.59902
4477680,-0.03000,66.0000,115,52,0.62002
4477690,0.00500,65.5625,115,52,0.63858
4477700,0.02500,64.5625,115,52,0.66789
4477710,0.02500,64.0625,115,52,0.67888
4477720,0.00500,63.6250,115,52,0.68742
4477730,-0.01000,63.1250,115,52,0.69255
4477740,-0.02500,62.0625,115,52,0.69744
4477750,-0.05000,61.5000,115,52,0.69841
4477760,-0.07500,61.0625,115,52,0.69841
4477770,-0.08500,60.6250,115,52,0.69744
4477780,-0.09500,59.7500,115,52,0.69158
4477790,-0.10500,59.3125,115,52,0.68694
4477800,-0.10500,58.8750,115,52,0.68083
4477810,-0.11000,58.4375,115,52,0.67350
4477820,-0.10500,57.8750,115,52,0.65617
4477830,-0.09500,57.6250,115,52,0.64689
4477840,-0.11000,57.3750,115,52,0.63687
4477850,-0.01500,57.1250,115,52,0.62613
4477860,0.36500,56.6250,115,52,0.60366
4477870,0.94000,56.3125,115,52,0.59243
4477880,1.02500,56.0000,115,52,0.58169
4477890,0.39500,55.6875,115,52,0.57143
4477900,-0.20500,54.8750,115,52,0.55116
4477910,-0.43000,54.5000,115,52,0.54164
4477920,-0.38000,54.1250,115,52,0.53211
4477930,-0.26000,53.6875,115,52,0.52357
4477940,-0.20000,52.8750,115,52,0.50745
4477950,-0.18500,52.5000,115,52,0.49890
4477960,-0.16500,52.1250,115,52,0.49035
4477970,-0.16000,51.7500,115,52,0.48181
4477980,-0.15500,51.0625,115,52,0.46545
4477990,-0.15000,50.6875,115,52,0.45739
4478000,-0.14000,50.4375,115,52,0.44908
4478010,-0.12500,50.2500,115,52,0.44103
4478020,-0.11500,51.3125,115,52,0.42637
4478030,-0.10500,53.6250,115,52,0.42051
4478040,-0.10500,57.7500,115,52,0.41392
4478050,-0.10500,63.5625,115,52,0.40708
4478060,-0.09500,77.3125,115,52,0.39292
4478070,-0.08000,84.1250,115,52,0.38584
4478080,-0.05500,90.5625,115,52,0.37900
4478090,-0.03500,96.3750,115,52,0.37216
4478100,-0.01500,105.6250,115,52,0.35849
4478110,0.00500,108.8750,115,52,0.35189
4478120,0.03000,111.2500,115,52,0.34530
4478130,0.04000,112.8125,115,52,0.34042
4478140,0.05500,113.7500,115,52,0.33089
4478150,0.06000,113.3750,115,52,0.32552
4478160,0.06000,112.6875,115,52,0.31990
4478170,0.06000,111.7500,115,52,0.31453
4478180,0.06000,109.2500,115,52,0.30379
4478190,0.06000,107.8125,115,52,0.29841
4478200,0.06000,106.2500,115,52,0.29304
4478210,0.06000,104.6250,115,52,0.28791
4478220,0.05000,101.2500,115,52,0.27912
4478230,0.02500,99.6250,115,52,0.27619
4478240,-0.00500,98.0000,115,52,0.27228
4478250,-0.02000,96.3125,115,52,0.26789
4478260,-0.02500,92.8750,115,52,0.25836
4478270,-0.02500,91.0000,115,52,0.25324
4478280,-0.02500,88.9375,115,52,0.24860
4478290,-0.01500,86.6250,115,52,0.24493
4478300,-0.01000,81.5000,115,52,0.24469
4478310,-0.00500,79.0625,115,52,0.25104
4478320,0.00000,76.8125,115,52,0.25885
4478330,0.00500,75.0000,115,52,0.26862
4478340,0.01000,72.3750,115,52,0.29719
4478350,0.01500,71.3750,115,52,0.31746
4478360,0.01000,70.6250,115,52,0.34115
4478370,0.00000,70.0000,115,52,0.36752
4478380,-0.00500,69.0625,115,52,0.42613
4478390,-0.01000,68.6875,115,52,0.45665
4478400,-0.01500,68.3125,115,52,0.48718
4478410,-0.01500,67.8750,115,52,0.51722
4478420,-0.01500,67.4562,115,52,0.54383
4478430,-0.01000,67.0438,115,52,0.56777
4478440,0.00000,66.6250,115,52,0.58974
4478450,0.01500,66.1875,115,52,0.61050
4478460,0.02500,65.1875,115,52,0.64762
4478470,0.03000,64.6875,115,52,0.66276
4478480,0.01500,64.1250,115,52,0.67595
4478490,-0.01500,63.6250,115,52,0.68669
4478500,-0.04000,62.5625,115,52,0.70159
4478510,-0.05500,62.0000,115,52,0.70623
4478520,-0.08000,61.5000,115,52,0.70891
4478530,-0.09500,60.9375,115,52,0.70989
4478540,-0.09500,60.0000,115,52,0.70598
4478550,-0.09500,59.5000,115,52,0.70256
4478560,-0.09500,59.0625,115,52,0.69817
4478570,-0.09000,58.6875,115,52,0.69280
4478580,-0.08500,57.9375,115,52,0.67888
4478590,-0.07500,57.6875,115,52,0.67033
4478600,-0.07500,57.3750,115,52,0.66105
4478610,-0.08500,57.1875,115,52,0.65104
4478620,0.06000,56.6875,115,52,0.62979
4478630,0.52000,56.4375,115,52,0.62002
4478640,1.02500,56.1250,115,52,0.61050
4478650,0.79500,55.5000,115,52,0.59048
4478660,0.23500,55.1250,115,52,0.58022
4478670,-0.28000,54.6875,115,52,0.57021
4478680,-0.42500,54.3125,115,52,0.56068
4478690,-0.34500,53.9375,115,52,0.55140
4478700,-0.24500,53.1250,115,52,0.53309
4478710,-0.20500,52.7500,115,52,0.52430
4478720,-0.19000,52.3750,115,52,0.51575
4478730,-0.18000,51.6875,115,52,0.50745
4478740,-0.17000,51.3125,115,52,0.49353
4478750,-0.17000,50.9375,115,52,0.48620
4478760,-0.16500,50.5625,115,52,0.47863
4478770,-0.16000,50.2500,115,52,0.47082
4478780,-0.15000,50.0625,115,52,0.45543
4478790,-0.13500,50.5000,115,52,0.44786
4478800,-0.13000,51.8750,115,52,0.44054
4478810,-0.12000,54.8125,115,52,0.43346
4478820,-0.10500,65.7500,115,52,0.41954
4478830,-0.09500,72.5625,115,52,0.41368
4478840,-0.07500,79.5000,115,52,0.40855
4478850,-0.06000,86.1250,115,52,0.40269
4478860,-0.04500,97.7500,115,52,0.39023
4478870,-0.02500,102.5625,115,52,0.38388
4478880,-0.00500,106.5000,115,52,0.37778
4478890,0.01000,109.6250,115,52,0.37167
4478900,0.01500,113.2500,115,52,0.35971
4478910,0.02500,113.9375,115,52,0.35409
4478920,0.03000,114.1250,115,52,0.34847
4478930,0.03500,113.8125,115,52,0.34310
4478940,0.03500,112.1875,115,52,0.33529
4478950,0.04000,111.0000,115,52,0.33065
4478960,0.05500,109.6875,115,52,0.32552
4478970,0.06500,108.1875,115,52,0.32015
4478980,0.06500,105.0000,115,52,0.30916
4478990,0.05500,103.3125,115,52,0.30379
4479000,0.03500,101.5625,115,52,0.29866
4479010,0.01000,99.8750,115,52,0.29353
4479020,-0.01000,96.3750,115,52,0.28327
4479030,-0.02500,94.6875,115,52,0.27961
4479040,-0.03500,92.8750,115,52,0.27668
4479050,-0.03500,90.9375,115,52,0.27277
4479060,-0.03500,86.5625,115,52,0.26545
4479070,-0.03500,84.0625,115,52,0.26325
4479080,-0.03500,81.5000,115,52,0.26349
4479090,-0.02500,79.0625,115,52,0.26667
4479100,-0.02000,75.1875,115,52,0.28449
4479110,-0.00500,73.7500,115,52,0.29988
4479120,0.00000,72.5625,115,52,0.31917
4479130,0.00000,71.6250,115,52,0.34212
4479140,0.00000,70.1875,115,52,0.38730
4479150,-0.00500,69.6250,115,52,0.41343
4479160,-0.01500,69.1250,115,52,0.44151
4479170,-0.01500,68.6875,115,52,0.47033
4479180,-0.01500,67.8125,115,52,0.52723
4479190,-0.01500,67.3750,115,52,0.55409
4479200,-0.01000,66.9375,115,52,0.57924
4479210,0.00000,66.4375,115,52,0.60269
4479220,0.01000,65.5000,115,52,0.64249
4479230,0.01500,65.0000,115,52,0.65665
4479240,0.02000,64.5625,115,52,0.66740
4479250,0.01000,64.1250,115,52,0.67814
4479260,-0.02000,63.1250,115,52,0.69573
4479270,-0.04500,62.6875,115,52,0.70232
4479280,-0.07000,62.2500,115,52,0.70720
4479290,-0.09000,61.7500,115,52,0.71038
4479300,-0.10500,60.8750,115,52,0.71233
4479310,-0.11000,60.3750,115,52,0.71087
4479320,-0.11000,59.9375,115,52,0.70794
4479330,-0.10500,59.5625,115,52,0.70354
4479340,-0.10500,58.8125,115,52,0.69182
4479350,-0.09500,58.5000,115,52,0.68449
4479360,-0.09000,58.2500,115,52,0.67619
4479370,-0.08500,58.0000,115,52,0.66716
4479380,-0.08000,57.5625,115,52,0.64713
4479390,0.12000,57.3125,115,52,0.63663
4479400,0.65000,57.0625,115,52,0.62589
4479410,1.09500,56.7500,115,52,0.61514
4479420,0.80000,56.0000,115,52,0.59389
4479430,0.10500,55.6250,115,52,0.58462
4479440,-0.31500,55.2500,115,52,0.57607
4479450,-0.41500,54.6563,115,52,0.56703
4479460,-0.31500,54.0625,115,52,0.54896
4479470,-0.22500,53.6875,115,52,0.53993
4479480,-0.20000,53.3125,115,52,0.53114
4479490,-0.19000,52.9375,115,52,0.52259
4479500,-0.18000,52.1875,115,52,0.50598
4479510,-0.17000,51.8125,115,52,0.49817
4479520,-0.17000,51.5000,115,52,0.49035
4479530,-0.17000,51.1875,115,52,0.48254
4479540,-0.17000,50.6875,115,52,0.46984
4479550,-0.15500,50.6875,115,52,0.46325
4479560,-0.14500,51.1875,115,52,0.45641
4479570,-0.13500,52.7500,115,52,0.44933
4479580,-0.12500,60.8750,115,52,0.43492
4479590,-0.10500,67.0625,115,52,0.42759
4479600,-0.09000,73.8750,115,52,0.42051
4479610,-0.07000,80.7500,115,52,0.41343
4479620,-0.05500,93.3750,115,52,0.39951
4479630,-0.03500,98.8750,115,52,0.39414
4479640,-0.01500,103.5625,115,52,0.38950
4479650,0.01000,107.3750,115,52,0.38413
4479660,0.02000,112.4375,115,52,0.37265
4479670,0.02500,113.8125,115,52,0.36679
4479680,0.03000,114.4375,115,52,0.36068
4479690,0.04000,114.5625,115,52,0.35482
4479700,0.04500,113.6250,115,52,0.34359
4479710,0.05500,112.6875,115,52,0.33773
4479720,0.06000,111.5625,115,52,0.33211
4479730,0.07000,110.2500,115,52,0.32772
4479740,0.07500,107.1875,115,52,0.31990
4479750,0.07000,105.6250,115,52,0.31502
4479760,0.05500,104.0000,115,52,0.31013
4479770,0.03500,102.3750,115,52,0.30525
4479780,0.01000,99.1875,115,52,0.29524
4479790,-0.00500,97.6250,115,52,0.29011
4479800,-0.02000,96.0000,115,52,0.28498
4479810,-0.02500,94.3750,115,52,0.27985
4479820,-0.03000,90.5625,115,52,0.27106
4479830,-0.03000,88.2500,115,52,0.26886
4479840,-0.02500,85.6875,115,52,0.26838
4479850,-0.02000,83.0000,115,52,0.26911
4479860,-0.01500,78.0625,115,52,0.27912
4479870,-0.00500,76.0625,115,52,0.28962
4479880,0.00000,74.5000,115,52,0.30452
4479890,0.00000,73.1875,115,52,0.32357
4479900,-0.00500,71.3125,115,52,0.37143
4479910,-0.01500,70.5625,115,52,0.39927
4479920,-0.02500,69.9375,115,52,0.42833
4479930,-0.03000,69.4375,115,52,0.45421
4479940,-0.03500,68.5000,115,52,0.50525
4479950,-0.03500,68.0000,115,52,0.53284
4479960,-0.03500,67.5625,115,52,0.55971
4479970,-0.03000,67.1250,115,52,0.58510
4479980,-0.02000,66.2500,115,52,0.63053
4479990,-0.00500,65.8125,115,52,0.64982
4480000,0.00500,65.3125,115,52,0.66667
4480010,0.01000,64.8750,115,52,0.68107
4480020,-0.01000,63.9375,115,52,0.70305
4480030,-0.04000,63.5000,115,52,0.70940
4480040,-0.05500,63.0000,115,52,0.71331
4480050,-0.06500,62.5000,115,52,0.71673
4480060,-0.09000,61.6250,115,52,0.72088
4480070,-0.10000,61.1875,115,52,0.72088
4480080,-0.10000,60.6875,115,52,0.71990
4480090,-0.09500,60.2500,115,52,0.71746
4480100,-0.09500,59.4375,115,52,0.70867
4480110,-0.09500,59.0625,115,52,0.70232
4480120,-0.09500,58.6875,115,52,0.69451
4480130,-0.09000,58.4375,115,52,0.68620
4480140,-0.09500,57.9375,115,52,0.66789
4480150,-0.07000,57.7500,115,52,0.65763
4480160,0.21000,57.5000,115,52,0.64713
4480170,0.77500,57.1875,115,52,0.63614
4480180,1.06500,56.4375,115,52,0.61416
4480190,0.65500,56.0625,115,52,0.60317
4480200,-0.01500,55.6250,115,52,0.59267
4480210,-0.37000,55.2500,115,52,0.58242
4480220,-0.39500,54.4375,115,52,0.56264
4480230,-0.29000,54.0625,115,52,0.55385
4480240,-0.21000,53.6250,115,52,0.54603
4480250,-0.18500,52.8750,115,52,0.53773
4480260,-0.17000,52.5000,115,52,0.52063
4480270,-0.16000,52.1875,115,52,0.51209
4480280,-0.15500,51.8125,115,52,0.50379
4480290,-0.15000,51.5000,115,52,0.49548
4480300,-0.15000,50.8125,115,52,0.47912
4480310,-0.14500,50.5625,115,52,0.47106
4480320,-0.13500,50.5000,115,52,0.46300
4480330,-0.12500,51.0625,115,52,0.45641
4480340,-0.11500,55.8750,115,52,0.44371
4480350,-0.11500,55.8750,115,52,0.44371
4480360,-0.11500,55.8750,115,52,0.44371
4480370,-0.06500,80.5625,115,52,0.42100
4480380,-0.05500,87.1250,115,52,0.41441
4480390,-0.03500,93.1875,115,52,0.40757
4480400,-0.01500,98.6250,115,52,0.40024
4480410,0.00500,103.3750,115,52,0.39316
4480420,0.03000,110.2500,115,52,0.37973
4480430,0.04000,112.3750,115,52,0.37460
4480440,0.05000,113.7500,115,52,0.36996
4480450,0.06000,114.5625,115,52,0.36459
4480460,0.06000,114.3125,115,52,0.35311
4480470,0.06000,113.6250,115,52,0.34701
4480480,0.06167,112.9375,115,52,0.34172
4480490,0.06500,111.5625,115,52,0.33480
4480500,0.07000,108.8125,115,52,0.32381
4480510,0.07000,107.3125,115,52,0.31844
4480520,0.06000,105.7500,115,52,0.31331
4480530,0.04500,104.1250,115,52,0.30965
4480540,0.02000,100.8125,115,52,0.30256
4480550,0.00000,99.1250,115,52,0.29792
4480560,-0.02000,97.5000,115,52,0.29304
4480570,-0.03500,95.8125,115,52,0.28791
4480580,-0.04500,92.2500,115,52,0.27741
4480590,-0.04500,90.1875,115,52,0.27253
4480600,-0.04500,87.9375,115,52,0.26886
4480610,-0.04500,82.7500,115,52,0.26691
4480620,-0.05000,80.1250,115,52,0.27179
4480630,-0.04500,77.8125,115,52,0.27863
4480640,-0.03500,75.8750,115,52,0.28889
4480650,-0.03500,74.2500,115,52,0.30354
4480660,-0.03500,71.9375,115,52,0.34603
4480670,-0.03500,71.0625,115,52,0.37241
4480680,-0.04000,70.3750,115,52,0.40122
4480690,-0.04500,69.7500,115,52,0.43199
4480700,-0.05500,68.8125,115,52,0.49451
4480710,-0.06500,68.3750,115,52,0.52527
4480720,-0.07000,67.9375,115,52,0.55531
4480730,-0.06500,67.5625,115,52,0.57998
4480740,-0.05500,66.7500,115,52,0.62344
4480750,-0.03500,66.3125,115,52,0.64493
4480760,-0.02000,65.8750,115,52,0.66447
4480770,-0.01500,65.4375,115,52,0.68205
4480780,-0.01500,64.5625,115,52,0.71013
4480790,-0.03500,64.1250,115,52,0.72088
4480800,-0.06500,63.6250,115,52,0.72943
4480810,-0.08500,63.1250,115,52,0.73602
4480820,-0.10500,62.1875,115,52,0.74383
4480830,-0.12500,61.6875,115,52,0.74432
4480840,-0.13500,61.2500,115,52,0.74335
4480850,-0.13500,60.7500,115,52,0.74164
4480860,-0.13000,59.9375,115,52,0.73504
