RelativeTimeMilliseconds,ECG,ART,ART (Sys),ART (Dia),PPG
1224450,0.15500,164.6250,173,89,0.35189
1224460,0.18500,167.1875,173,89,0.33797
1224470,0.20500,167.5625,173,89,0.33114
1224480,0.21500,167.6250,173,89,0.32454
1224490,0.22500,167.5000,173,89,0.31819
1224500,0.23000,167.3125,173,89,0.30623
1224510,0.21000,167.2500,173,89,0.30061
1224520,0.17500,167.3750,173,89,0.29670
1224530,0.12500,167.5000,173,89,0.29353
1224540,0.07000,167.8125,173,89,0.28498
1224550,0.01500,167.8750,173,89,0.28034
1224560,-0.01500,167.8125,173,89,0.27570
1224570,-0.04500,167.3750,173,89,0.27106
1224580,-0.06500,165.3750,173,89,0.26227
1224590,-0.08500,163.5000,173,89,0.25788
1224600,-0.10000,160.9375,173,89,0.25372
1224610,-0.11000,157.4375,173,89,0.25031
1224620,-0.11500,147.6250,173,89,0.24982
1224630,-0.11500,141.5000,173,89,0.25446
1224640,-0.11000,135.0000,173,89,0.26374
1224650,-0.09500,128.9375,173,89,0.27937
1224660,-0.05500,120.2500,173,89,0.33187
1224670,-0.01500,117.8750,173,89,0.36752
1224680,0.01500,116.6250,173,89,0.40757
1224690,0.05000,116.0625,173,89,0.44933
1224700,0.08500,115.9375,173,89,0.53040
1224710,0.09000,115.9375,173,89,0.56679
1224720,0.07000,115.8125,173,89,0.59536
1224730,0.02000,115.4375,173,89,0.61856
1224740,-0.04000,114.0000,173,89,0.66129
1224750,-0.09500,113.0000,173,89,0.67888
1224760,-0.13000,111.8125,173,89,0.69377
1224770,-0.15000,109.3125,173,89,0.70598
1224780,-0.15500,108.0625,173,89,0.72357
1224790,-0.15500,106.8125,173,89,0.72967
1224800,-0.15500,105.6250,173,89,0.73455
1224810,-0.15500,104.5000,173,89,0.73822
1224820,-0.15500,102.4375,173,89,0.73968
1224830,-0.16000,101.5000,173,89,0.73968
1224840,-0.19000,100.5625,173,89,0.73895
1224850,-0.07500,99.6250,173,89,0.73700
1224860,0.37500,97.9375,173,89,0.72796
1224870,1.00000,97.1250,173,89,0.71966
1224880,0.99500,96.3125,173,89,0.70818
1224890,0.21500,95.5000,173,89,0.69353
1224900,-0.40500,93.9375,173,89,0.65519
1224910,-0.53000,93.1875,173,89,0.63248
1224920,-0.39500,92.4375,173,89,0.61123
1224930,-0.27000,91.7500,173,89,0.59121
1224940,-0.23500,90.3125,173,89,0.54945
1224950,-0.23000,89.6250,173,89,0.53089
1224960,-0.22000,88.8750,173,89,0.51453
1224970,-0.20500,88.1875,173,89,0.50061
1224980,-0.19000,86.9375,173,89,0.47863
1224990,-0.19000,86.3750,173,89,0.46960
1225000,-0.18000,86.0000,173,89,0.46105
1225010,-0.17500,85.7500,173,89,0.45275
1225020,-0.17000,86.8750,173,89,0.43956
1225030,-0.16000,89.3125,173,89,0.43223
1225040,-0.14000,94.0625,173,89,0.42418
1225050,-0.11000,101.2500,173,89,0.41587
1225060,-0.07000,121.0625,173,89,0.39902
1225070,-0.03500,131.6875,173,89,0.39072
1225080,0.01000,141.5625,173,89,0.38242
1225090,0.05000,150.0000,173,89,0.37436
1225100,0.09500,161.6250,173,89,0.35922
1225110,0.13000,164.9375,173,89,0.35214
1225120,0.16500,166.9375,173,89,0.34652
1225130,0.19000,168.0000,173,89,0.34164
1225140,0.20500,168.6250,173,89,0.33040
1225150,0.21000,168.5625,173,89,0.32454
1225160,0.21500,168.5625,173,89,0.31893
1225170,0.20500,168.5000,173,89,0.31331
1225180,0.18500,168.6250,173,89,0.30281
1225190,0.14000,168.7500,173,89,0.29768
1225200,0.08500,168.9375,173,89,0.29304
1225210,0.03000,169.1250,173,89,0.28864
1225220,-0.01500,169.2500,173,89,0.28327
1225230,-0.05500,169.0625,173,89,0.28010
1225240,-0.08500,168.4375,173,89,0.27643
1225250,-0.11500,167.4375,173,89,0.27253
1225260,-0.13500,163.6875,173,89,0.26447
1225270,-0.15000,160.7500,173,89,0.26056
1225280,-0.15000,156.8750,173,89,0.25788
1225290,-0.13500,152.1250,173,89,0.25714
1225300,-0.11500,140.4375,173,89,0.26838
1225310,-0.06500,134.3125,173,89,0.28327
1225320,0.02000,128.8750,173,89,0.30183
1225330,0.11000,124.4375,173,89,0.32503
1225340,0.17000,119.1875,173,89,0.39438
1225350,0.19500,117.9375,173,89,0.43565
1225360,0.22500,117.2500,173,89,0.47814
1225370,0.24000,116.8750,173,89,0.51990
1225380,0.24000,116.3125,173,89,0.59438
1225390,0.21000,115.8750,173,89,0.62564
1225400,0.16000,115.2500,173,89,0.65226
1225410,0.09500,114.4375,173,89,0.67473
1225420,0.04000,112.3750,173,89,0.70281
1225430,0.00000,111.2500,173,89,0.71429
1225440,-0.02500,110.0000,173,89,0.72430
1225450,-0.04000,108.7500,173,89,0.73284
1225460,-0.05500,106.3125,173,89,0.74554
1225470,-0.06500,105.1875,173,89,0.74994
1225480,-0.07500,104.1250,173,89,0.75336
1225490,-0.08000,103.0625,173,89,0.75556
1225500,-0.08500,101.1875,173,89,0.75629
1225510,-0.11000,100.2500,173,89,0.75482
1225520,-0.00500,99.3750,173,89,0.75116
1225530,0.45500,98.5625,173,89,0.74579
1225540,1.07500,97.0625,173,89,0.72943
1225550,1.00000,96.2500,173,89,0.71697
1225560,0.22500,95.4375,173,89,0.70159
1225570,-0.34500,94.6250,173,89,0.68352
1225580,-0.46000,92.8750,173,89,0.64029
1225590,-0.31500,92.0000,173,89,0.61709
1225600,-0.19500,91.0625,173,89,0.59414
1225610,-0.17500,90.2500,173,89,0.57216
1225620,-0.17000,88.6250,173,89,0.53846
1225630,-0.17000,87.8750,173,89,0.52357
1225640,-0.16000,87.1250,173,89,0.50989
1225650,-0.15500,86.4375,173,89,0.49744
1225660,-0.14500,85.3125,173,89,0.47619
1225670,-0.13000,84.9375,173,89,0.46667
1225680,-0.11500,84.8125,173,89,0.45739
1225690,-0.10000,85.0625,173,89,0.44811
1225700,-0.08500,89.0000,173,89,0.42979
1225710,-0.06000,94.0000,173,89,0.42051
1225720,-0.04000,101.5000,173,89,0.41294
1225730,-0.02000,110.9375,173,89,0.40586
1225740,0.01000,131.8750,173,89,0.38950
1225750,0.04000,141.5000,173,89,0.38095
1225760,0.07500,149.5625,173,89,0.37265
1225770,0.11000,155.9375,173,89,0.36459
1225780,0.14000,163.5625,173,89,0.34945
1225790,0.16500,165.3125,173,89,0.34237
1225800,0.18000,166.1875,173,89,0.33578
1225810,0.18500,166.5000,173,89,0.32918
1225820,0.19000,166.5000,173,89,0.32015
1225830,0.19000,166.3750,173,89,0.31502
1225840,0.19000,166.3125,173,89,0.30940
1225850,0.17500,166.3125,173,89,0.30354
1225860,0.14000,166.6250,173,89,0.29182
1225870,0.08500,166.8750,173,89,0.28620
1225880,0.03500,167.1250,173,89,0.28083
1225890,-0.01000,167.3125,173,89,0.27570
1225900,-0.04500,167.1875,173,89,0.26569
1225910,-0.06500,166.6250,173,89,0.26105
1225920,-0.08500,165.6250,173,89,0.25812
1225930,-0.09500,164.0000,173,89,0.25568
1225940,-0.10500,158.4375,173,89,0.24860
1225950,-0.10500,154.2500,173,89,0.24591
1225960,-0.10500,149.1250,173,89,0.24518
1225970,-0.10500,143.2500,173,89,0.24786
1225980,-0.09000,130.9375,173,89,0.27057
1225990,-0.05500,125.7500,173,89,0.29255
1226000,-0.00500,121.8125,173,89,0.32186
1226010,0.03000,119.1250,173,89,0.35751
1226020,0.07000,116.6250,173,89,0.42686
1226030,0.11000,116.1250,173,89,0.46618
1226040,0.14000,115.8750,173,89,0.50623
1226050,0.12500,115.6875,173,89,0.54481
1226060,0.09000,114.9375,173,89,0.61123
1226070,0.03500,114.3125,173,89,0.63810
1226080,-0.02500,113.5625,173,89,0.66081
1226090,-0.06500,112.6250,173,89,0.67961
1226100,-0.09000,110.4375,173,89,0.70769
1226110,-0.10500,109.2500,173,89,0.71795
1226120,-0.11000,108.0625,173,89,0.72430
1226130,-0.11500,105.7500,173,89,0.72845
1226140,-0.11500,104.6875,173,89,0.73675
1226150,-0.11000,103.6250,173,89,0.74115
1226160,-0.11000,102.5625,173,89,0.74286
1226170,-0.12500,101.5625,173,89,0.74359
1226180,-0.09500,99.6875,173,89,0.73651
1226190,0.22000,98.8125,173,89,0.73016
1226200,0.84500,97.9375,173,89,0.71673
1226210,1.10000,96.2500,173,89,0.70330
1226220,0.55500,95.3750,173,89,0.66691
1226230,-0.16500,94.5625,173,89,0.64615
1226240,-0.45000,93.7500,173,89,0.62418
1226250,-0.38000,92.8750,173,89,0.60147
1226260,-0.23000,91.3125,173,89,0.55849
1226270,-0.17000,90.5625,173,89,0.53968
1226280,-0.16000,89.8125,173,89,0.52308
1226290,-0.15500,89.0625,173,89,0.50842
1226300,-0.15500,87.6250,173,89,0.48596
1226310,-0.14500,86.9375,173,89,0.47790
1226320,-0.14500,86.3125,173,89,0.46960
1226330,-0.14500,85.7500,173,89,0.46129
1226340,-0.13500,85.1875,173,89,0.44493
1226350,-0.12500,85.5000,173,89,0.43687
1226360,-0.11000,86.6250,173,89,0.42857
1226370,-0.09500,89.3125,173,89,0.42027
1226380,-0.07500,101.4375,173,89,0.40391
1226390,-0.05500,110.6250,173,89,0.39585
1226400,-0.02000,120.8750,173,89,0.38926
1226410,0.01000,131.1875,173,89,0.38339
1226420,0.04500,148.8125,173,89,0.36947
1226430,0.08500,155.1875,173,89,0.36239
1226440,0.11500,159.8125,173,89,0.35556
1226450,0.14000,162.9375,173,89,0.34896
1226460,0.15000,165.7500,173,89,0.33602
1226470,0.16000,166.1250,173,89,0.32991
1226480,0.16500,166.1250,173,89,0.32405
1226490,0.17500,165.9375,173,89,0.31844
1226500,0.17500,165.5625,173,89,0.30891
1226510,0.16500,165.5000,173,89,0.30549
1226520,0.14000,165.5625,173,89,0.30134
1226530,0.10000,165.6875,173,89,0.29670
1226540,0.04000,166.0625,173,89,0.28767
1226550,-0.01000,166.1250,173,89,0.28327
1226560,-0.05500,166.1250,173,89,0.27888
1226570,-0.08500,165.8125,173,89,0.27448
1226580,-0.11500,164.0000,173,89,0.26593
1226590,-0.13500,162.3125,173,89,0.26203
1226600,-0.14500,159.8125,173,89,0.26032
1226610,-0.15000,156.5625,173,89,0.26056
1226620,-0.15000,147.0625,173,89,0.26960
1226630,-0.14000,141.0625,173,89,0.28205
1226640,-0.12000,134.8125,173,89,0.30134
1226650,-0.09500,129.0000,173,89,0.32772
1226660,-0.05500,120.7500,173,89,0.39829
1226670,-0.00500,118.5000,173,89,0.43858
1226680,0.03000,117.1875,173,89,0.47961
1226690,0.06500,116.5625,173,89,0.51941
1226700,0.10000,116.0000,173,89,0.57949
1226710,0.11000,115.7500,173,89,0.60659
1226720,0.08000,115.3750,173,89,0.63150
1226730,0.03500,114.8125,173,89,0.65299
1226740,-0.03000,113.0625,173,89,0.68645
1226750,-0.08500,112.0000,173,89,0.69890
1226760,-0.13000,110.8125,173,89,0.70891
1226770,-0.15000,109.6875,173,89,0.71697
1226780,-0.16000,107.4375,173,89,0.73065
1226790,-0.16500,106.3750,173,89,0.73333
1226800,-0.16000,105.3125,173,89,0.73407
1226810,-0.15500,104.3125,173,89,0.73431
1226820,-0.15000,102.3125,173,89,0.73236
1226830,-0.15500,101.3125,173,89,0.72918
1226840,-0.17500,100.3750,173,89,0.72405
1226850,-0.11500,99.5000,173,89,0.71648
1226860,0.27500,97.7500,173,89,0.69304
1226870,0.91500,97.0000,173,89,0.67668
1226880,1.02500,96.1875,173,89,0.65763
1226890,0.36000,95.4375,173,89,0.63907
1226900,-0.31000,93.7500,173,89,0.60000
1226910,-0.52000,92.9375,173,89,0.57900
1226920,-0.40500,92.1250,173,89,0.55897
1226930,-0.26500,91.3125,173,89,0.54066
1226940,-0.22000,89.8750,173,89,0.51038
1226950,-0.21500,89.1250,173,89,0.49817
1226960,-0.20500,88.3750,173,89,0.48742
1226970,-0.19000,87.6250,173,89,0.47766
1226980,-0.19000,86.3125,173,89,0.45934
1226990,-0.18000,85.7500,173,89,0.45177
1227000,-0.17000,85.3125,172,89,0.44518
1227010,-0.15500,85.2500,172,89,0.42955
1227020,-0.15000,86.3125,172,89,0.42125
1227030,-0.13500,88.9375,172,89,0.41294
1227040,-0.12000,93.7500,172,89,0.40488
1227050,-0.10000,101.1250,172,89,0.39707
1227060,-0.07500,120.9375,172,89,0.38169
1227070,-0.04500,131.5000,172,89,0.37411
1227080,-0.01500,141.1250,172,89,0.36703
1227090,0.02000,149.3750,172,89,0.36142
1227100,0.06000,160.4375,172,89,0.35092
1227110,0.09500,163.5625,172,89,0.34481
1227120,0.12000,165.5000,172,89,0.33871
1227130,0.14500,166.6250,172,89,0.33284
1227140,0.15500,167.3750,172,89,0.32112
1227150,0.16500,167.4375,172,89,0.31551
1227160,0.16000,167.5000,172,89,0.31013
1227170,0.15500,167.5625,172,89,0.30501
1227180,0.14000,168.0000,172,89,0.29524
1227190,0.11000,168.3125,172,89,0.29182
1227200,0.06000,168.6250,172,89,0.28938
1227210,0.00500,168.9375,172,89,0.28596
1227220,-0.04500,169.1250,172,89,0.27814
1227230,-0.07500,168.8750,172,89,0.27399
1227240,-0.09500,168.3750,172,89,0.26984
1227250,-0.11500,167.3750,172,89,0.26569
1227260,-0.12500,163.7500,172,89,0.26105
1227270,-0.13500,160.8125,172,89,0.26325
1227280,-0.14000,156.9375,172,89,0.27057
1227290,-0.13500,152.1875,172,89,0.28181
1227300,-0.13500,140.3750,172,89,0.32234
1227310,-0.12500,134.1875,172,89,0.35385
1227320,-0.09500,128.6250,172,89,0.39072
1227330,-0.05000,124.1250,172,89,0.43101
1227340,-0.01000,118.8750,172,89,0.51306
1227350,0.03500,117.7500,172,89,0.55116
1227360,0.08000,117.1875,172,89,0.58559
1227370,0.11500,116.8750,172,89,0.61587
1227380,0.11000,116.5000,172,89,0.66398
1227390,0.07000,116.1250,172,89,0.67985
1227400,0.01500,115.5000,172,89,0.69182
1227410,-0.04000,114.7500,172,89,0.70330
1227420,-0.08500,112.7500,172,89,0.72234
1227430,-0.10500,111.5625,172,89,0.72943
1227440,-0.11500,110.3125,172,89,0.73529
1227450,-0.12500,109.0625,172,89,0.74017
1227460,-0.12500,106.6250,172,89,0.74579
1227470,-0.12500,105.4375,172,89,0.74701
1227480,-0.12500,104.3125,172,89,0.74701
1227490,-0.11500,103.3125,172,89,0.74505
1227500,-0.12500,101.3125,172,89,0.73724
1227510,-0.11500,100.4375,172,89,0.73089
1227520,0.14500,99.5000,172,89,0.72234
1227530,0.74500,98.6875,172,89,0.71087
1227540,1.11000,97.0625,172,89,0.67912
1227550,0.66500,96.2500,172,89,0.65934
1227560,-0.09500,95.4375,172,89,0.63761
1227570,-0.44500,94.6875,172,89,0.61490
1227580,-0.41500,93.0625,172,89,0.57045
1227590,-0.26500,92.3125,172,89,0.55214
1227600,-0.18500,91.5000,172,89,0.53675
1227610,-0.17000,90.6875,172,89,0.52186
1227620,-0.16500,89.0625,172,89,0.49646
1227630,-0.15500,88.3125,172,89,0.48596
1227640,-0.15500,87.6250,172,89,0.47643
1227650,-0.15000,86.9375,172,89,0.46740
1227660,-0.14500,86.0625,172,89,0.44982
1227670,-0.14000,85.8750,172,89,0.44103
1227680,-0.13500,86.1250,172,89,0.43223
1227690,-0.12000,87.2500,172,89,0.42466
1227700,-0.10500,94.7500,172,89,0.41026
1227710,-0.08500,102.1875,172,89,0.40195
1227720,-0.06500,111.6250,172,89,0.39365
1227730,-0.03000,122.0625,172,89,0.38535
1227740,0.00000,142.1875,172,89,0.36923
1227750,0.04000,150.3125,172,89,0.36166
1227760,0.07000,156.6875,172,89,0.35433
1227770,0.10000,161.2500,172,89,0.34750
1227780,0.12500,166.1250,172,89,0.33455
1227790,0.14500,167.0625,172,89,0.32991
1227800,0.15500,167.4375,172,89,0.32601
1227810,0.16000,167.5625,172,89,0.32112
1227820,0.15500,167.6250,172,89,0.31062
1227830,0.15500,167.7500,172,89,0.30525
1227840,0.14000,168.0000,172,89,0.29988
1227850,0.11500,168.3125,172,89,0.29475
1227860,0.07000,169.1250,172,89,0.28498
1227870,0.02000,169.5000,172,89,0.28034
1227880,-0.03000,169.7500,172,89,0.27570
1227890,-0.06500,169.8125,172,89,0.27253
1227900,-0.08500,169.2500,172,89,0.26716
1227910,-0.10500,168.3750,172,89,0.26374
1227920,-0.12500,166.8750,172,89,0.26081
1227930,-0.14000,164.6250,172,89,0.25958
1227940,-0.15000,157.5625,172,89,0.26813
1227950,-0.15500,152.6250,172,89,0.28107
1227960,-0.15000,146.8125,172,89,0.30085
1227970,-0.13500,140.5000,172,89,0.32796
1227980,-0.11000,128.6875,172,89,0.39951
1227990,-0.06500,124.3750,172,89,0.43492
1228000,-0.02000,121.3750,171,89,0.46862
1228010,0.03000,118.5625,171,89,0.54164
1228020,0.06000,118.1875,171,89,0.57534
1228030,0.09000,117.9375,171,89,0.60562
1228040,0.09000,117.8125,171,89,0.63175
1228050,0.06000,117.5625,171,89,0.66325
1228060,0.00000,116.5000,171,89,0.69426
1228070,-0.07000,115.6250,171,89,0.71111
1228080,-0.13000,114.6875,171,89,0.71795
1228090,-0.15500,113.5625,171,89,0.72259
1228100,-0.17000,111.1875,171,89,0.73162
1228110,-0.17500,110.0000,171,89,0.73529
1228120,-0.18000,108.8125,171,89,0.73797
1228130,-0.17500,107.6250,171,89,0.73968
1228140,-0.17000,105.5000,171,89,0.73968
1228150,-0.17000,104.5000,171,89,0.73748
1228160,-0.18000,103.5000,171,89,0.73333
1228170,-0.20000,102.5625,171,89,0.72674
1228180,-0.04000,100.6875,171,89,0.70647
1228190,0.46000,99.8125,171,89,0.69353
1228200,1.02500,98.9375,171,89,0.67717
1228210,0.88000,98.0625,171,89,0.65812
1228220,0.08000,96.4375,171,89,0.61441
1228230,-0.47000,95.6250,171,89,0.59194
1228240,-0.53500,94.8125,171,89,0.56996
1228250,-0.39000,94.0625,171,89,0.54945
1228260,-0.28500,92.6875,171,89,0.51575
1228270,-0.26000,92.0000,171,89,0.50232
1228280,-0.26000,91.3125,171,89,0.49182
1228290,-0.25000,90.6250,171,89,0.48303
1228300,-0.24000,89.2500,171,89,0.46569
1228310,-0.23500,88.6875,171,89,0.45714
1228320,-0.23000,88.1250,171,89,0.44860
1228330,-0.22000,87.6875,171,89,0.44005
1228340,-0.22000,87.9375,171,89,0.42295
1228350,-0.20500,89.4375,171,89,0.41416
1228360,-0.19000,92.8125,171,89,0.40562
1228370,-0.17000,98.7500,171,89,0.39731
1228380,-0.15000,117.1875,171,89,0.38266
1228390,-0.11500,128.0000,171,89,0.37680
1228400,-0.08000,138.5000,171,89,0.36996
1228410,-0.03500,147.8125,171,89,0.36288
1228420,0.00000,161.2500,171,89,0.34896
1228430,0.04500,165.3125,171,89,0.34212
1228440,0.08000,167.9375,171,89,0.33553
1228450,0.10000,169.4375,171,89,0.32918
1228460,0.11000,170.6250,171,89,0.31722
1228470,0.12000,170.8125,171,89,0.31136
1228480,0.13000,171.0000,171,89,0.30720
1228490,0.13500,171.1875,171,89,0.30403
1228500,0.13000,171.8750,171,89,0.29621
1228510,0.10500,172.3125,171,89,0.29206
1228520,0.06500,172.8750,171,89,0.28791
1228530,0.01000,173.5000,171,89,0.28400
1228540,-0.04500,174.3750,171,89,0.27570
1228550,-0.08500,174.5000,171,89,0.27131
1228560,-0.11500,174.3750,171,89,0.26691
1228570,-0.13500,173.8125,171,89,0.26325
1228580,-0.14500,171.2500,171,89,0.26203
1228590,-0.15500,169.0625,171,89,0.26496
1228600,-0.16500,166.0625,171,89,0.27277
1228610,-0.17000,162.1875,171,89,0.28669
1228620,-0.17000,151.6875,171,89,0.33651
1228630,-0.16000,145.3750,171,89,0.37118
1228640,-0.14000,138.8750,171,89,0.41050
1228650,-0.10500,132.9375,171,89,0.45201
1228660,-0.06500,124.8125,171,89,0.53333
1228670,-0.01500,122.6250,171,89,0.56996
1228680,0.03000,121.3750,171,89,0.59902
1228690,0.07000,120.8125,171,89,0.62247
1228700,0.07000,120.5000,171,89,0.66545
1228710,0.04000,120.3125,171,89,0.68303
1228720,-0.00500,119.9375,171,89,0.69792
1228730,-0.06500,119.3750,171,89,0.71038
1228740,-0.12000,117.6250,171,89,0.72943
1228750,-0.15000,116.5000,171,89,0.73651
1228760,-0.17000,115.3125,171,89,0.74237
1228770,-0.17500,114.0000,171,89,0.74701
1228780,-0.17500,111.5000,171,89,0.75018
1228790,-0.17000,110.3750,171,89,0.75116
1228800,-0.17000,109.2500,171,89,0.75165
1228810,-0.16000,108.1250,171,89,0.75092
1228820,-0.17000,105.8750,171,89,0.74481
1228830,-0.18000,104.8125,171,89,0.73871
1228840,0.00500,103.8750,171,89,0.73016
1228850,0.53500,102.9375,171,89,0.71868
1228860,1.06500,101.0625,171,89,0.68645
1228870,0.85000,100.1875,171,89,0.66618
1228880,0.04000,99.3125,171,89,0.64640
1228890,-0.46000,98.4375,171,89,0.62686
1228900,-0.47500,96.6875,171,89,0.58364
1228910,-0.35000,95.8750,171,89,0.56288
1228920,-0.25500,95.0000,171,89,0.54383
1228930,-0.23000,94.1250,171,89,0.52723
1228940,-0.21500,92.5000,171,89,0.50037
1228950,-0.20000,91.6875,171,89,0.48938
1228960,-0.19500,91.0000,171,89,0.47961
1228970,-0.19000,90.3125,171,89,0.47033
1228980,-0.18500,89.4375,171,89,0.45543
1228990,-0.18000,89.2500,171,89,0.44737
1229000,-0.17000,89.5000,171,88,0.43883
1229010,-0.16000,90.5000,171,88,0.43004
1229020,-0.14500,97.6875,171,88,0.41197
1229030,-0.12500,104.8750,171,88,0.40317
1229040,-0.10000,114.1875,171,88,0.39463
1229050,-0.07000,124.6875,171,88,0.38608
1229060,-0.03500,145.1250,171,88,0.36996
1229070,-0.00500,153.4375,171,88,0.36215
1229080,0.03500,160.0625,171,88,0.35604
1229090,0.08000,164.9375,171,88,0.35067
1229100,0.12000,170.1875,171,88,0.33822
1229110,0.14500,171.3125,171,88,0.33162
1229120,0.16000,172.0000,171,88,0.32527
1229130,0.17000,172.4375,171,88,0.31893
1229140,0.17000,172.9375,171,88,0.30672
1229150,0.16500,173.1875,171,88,0.30085
1229160,0.15000,173.5000,171,88,0.29524
1229170,0.12500,173.9375,171,88,0.28987
1229180,0.07500,175.0000,171,88,0.28303
1229190,0.02000,175.4375,171,88,0.27912
1229200,-0.03500,175.8750,171,88,0.27497
1229210,-0.07500,176.0625,171,88,0.27082
1229220,-0.10000,175.6875,171,88,0.26227
1229230,-0.11500,174.8750,171,88,0.25910
1229240,-0.12500,173.5625,171,88,0.25763
1229250,-0.13500,171.5625,171,88,0.25934
1229260,-0.14500,165.3125,171,88,0.27863
1229270,-0.15500,160.8125,171,88,0.29817
1229280,-0.16000,155.4375,171,88,0.32063
1229290,-0.15500,149.3750,171,88,0.34676
1229300,-0.13000,137.2500,171,88,0.41880
1229310,-0.08500,132.3750,171,88,0.45910
1229320,-0.05000,128.6875,171,88,0.49915
1229330,-0.01500,126.1250,171,88,0.53700
1229340,0.02000,123.6250,171,88,0.60244
1229350,0.04000,123.0625,171,88,0.62906
1229360,0.04500,122.6875,171,88,0.65177
1229370,0.02000,122.3125,171,88,0.67082
1229380,-0.03500,121.2500,171,88,0.69451
1229390,-0.09500,120.5000,171,88,0.70427
1229400,-0.13500,119.5625,171,88,0.71331
1229410,-0.16000,118.5625,171,88,0.72112
1229420,-0.17000,116.1875,171,88,0.73284
1229430,-0.18000,114.9375,171,88,0.73700
1229440,-0.18000,113.6875,171,88,0.74017
1229450,-0.18000,112.5000,171,88,0.74237
1229460,-0.18000,110.2500,171,88,0.74359
1229470,-0.18000,109.1875,171,88,0.74188
1229480,-0.19000,108.1875,171,88,0.73822
1229490,-0.17000,107.1875,171,88,0.73284
1229500,0.12000,105.3750,171,88,0.71575
1229510,0.77500,104.5000,171,88,0.70305
1229520,1.13500,103.6250,171,88,0.68742
1229530,0.63000,102.8125,171,88,0.66935
1229540,-0.17500,101.1250,171,88,0.62711
1229550,-0.53000,100.2500,171,88,0.60513
1229560,-0.47500,99.3750,171,88,0.58364
1229570,-0.32500,98.5000,171,88,0.56337
1229580,-0.26500,96.8750,171,88,0.53260
1229590,-0.25000,96.0625,171,88,0.51893
1229600,-0.24000,95.2500,171,88,0.50623
1229610,-0.23000,94.5000,171,88,0.49475
1229620,-0.22000,93.0625,171,88,0.47473
1229630,-0.21000,92.4375,171,88,0.46545
1229640,-0.21000,91.8750,171,88,0.45641
1229650,-0.20500,91.5000,171,88,0.44762
1229660,-0.20000,92.6250,171,88,0.43028
