RelativeTimeMilliseconds,ECG,ART,ART (Sys),ART (Dia),PPG
8259100,-0.00500,95.6875,134,76,0.81685
8259110,0.00500,95.1875,134,76,0.81050
8259120,0.01000,94.6250,134,76,0.80195
8259130,0.02500,93.5000,134,76,0.77851
8259140,0.06000,93.0000,134,76,0.76508
8259150,0.06000,92.5000,134,76,0.75067
8259160,0.02000,91.5000,134,76,0.71600
8259170,-0.00500,91.0000,134,76,0.69695
8259180,-0.04500,90.5000,134,76,0.67741
8259190,-0.09500,90.0000,134,76,0.65812
8259200,-0.13500,89.5625,134,76,0.63980
8259210,-0.15500,88.7500,134,76,0.60708
8259220,-0.15500,88.3750,134,76,0.59316
8259230,-0.16000,88.0000,134,76,0.58120
8259240,-0.15500,87.6250,134,76,0.57094
8259250,-0.14500,86.9375,134,76,0.55507
8259260,-0.14500,86.6250,134,76,0.54847
8259270,-0.01500,86.3750,134,76,0.54261
8259280,0.57000,85.8750,134,76,0.53114
8259290,1.00500,85.6875,134,76,0.52552
8259300,0.72000,85.5000,134,76,0.52015
8259310,0.10000,85.3125,134,76,0.51477
8259320,-0.27000,84.9375,134,76,0.50452
8259330,-0.23000,84.7500,134,76,0.49915
8259340,-0.20500,84.5000,134,76,0.49426
8259350,-0.20500,84.3125,134,76,0.48938
8259360,-0.20500,84.1250,134,76,0.48400
8259370,-0.20000,83.6250,134,76,0.47277
8259380,-0.20000,83.3125,134,76,0.46691
8259390,-0.19000,83.0625,134,76,0.46129
8259400,-0.18000,82.6875,134,76,0.45568
8259410,-0.18000,82.0625,134,76,0.44444
8259420,-0.17000,81.6875,134,76,0.43858
8259430,-0.16000,81.3750,134,76,0.43272
8259440,-0.16000,81.0625,134,76,0.42686
8259450,-0.15500,80.4375,134,76,0.41709
8259460,-0.14500,80.1875,134,76,0.41172
8259470,-0.13500,79.8750,134,76,0.40635
8259480,-0.11500,79.4375,134,76,0.39560
8259490,-0.10500,79.4375,134,76,0.38999
8259500,-0.09000,79.7500,134,76,0.38462
8259510,-0.08500,80.6250,134,76,0.37973
8259520,-0.07000,84.8750,134,76,0.37094
8259530,-0.05500,88.3125,134,76,0.36728
8259540,-0.04000,92.5000,134,76,0.36459
8259550,-0.01500,97.2500,134,76,0.36239
8259560,0.00000,102.4375,134,76,0.36020
8259570,0.03000,112.9375,134,76,0.35629
8259580,0.06000,117.8750,134,76,0.35458
8259590,0.09000,122.4375,134,76,0.35311
8259600,0.12000,126.4375,134,76,0.35214
8259610,0.14500,132.6250,134,76,0.35092
8259620,0.17500,134.8125,134,76,0.34335
8259630,0.20000,136.5000,134,76,0.33260
8259640,0.20500,138.6875,134,76,0.32503
8259650,0.19000,139.3125,134,76,0.32430
8259660,0.15500,139.6875,134,76,0.32430
8259670,0.08500,139.8125,134,76,0.32454
8259680,0.04000,139.8125,134,76,0.32479
8259690,-0.02500,139.3125,134,76,0.32503
8259700,-0.06500,138.8125,134,76,0.32527
8259710,-0.09500,138.1875,134,76,0.32552
8259720,-0.11500,136.5000,134,76,0.32576
8259730,-0.12500,135.4375,134,76,0.32552
8259740,-0.13500,134.1875,134,76,0.32576
8259750,-0.14000,132.8125,134,76,0.32601
8259760,-0.14000,131.1875,134,76,0.32601
8259770,-0.13500,127.1875,134,76,0.32845
8259780,-0.13500,124.8125,134,76,0.33236
8259790,-0.13000,122.2500,134,76,0.33919
8259800,-0.13000,116.8750,134,76,0.36484
8259810,-0.13000,114.3750,134,76,0.38413
8259820,-0.12500,112.0625,134,76,0.40806
8259830,-0.12500,110.1250,134,76,0.43565
8259840,-0.11500,108.5000,134,76,0.46154
8259850,-0.11000,106.1875,134,76,0.51600
8259860,-0.10500,105.4375,134,76,0.54676
8259870,-0.10500,104.8750,134,76,0.57729
8259880,-0.10000,104.5000,134,76,0.60635
8259890,-0.09500,103.9375,134,76,0.65763
8259900,-0.09500,103.6250,134,76,0.67937
8259910,-0.09500,103.3750,134,76,0.69841
8259920,-0.09500,102.7500,134,76,0.72869
8259930,-0.09000,102.3125,134,76,0.74066
8259940,-0.08500,101.8750,134,76,0.74847
8259950,-0.08000,101.3125,134,76,0.75311
8259960,-0.08000,100.7500,134,76,0.75775
8259970,-0.08000,99.5625,134,76,0.76459
8259980,-0.07500,98.9375,134,76,0.76606
8259990,-0.06000,98.2500,134,76,0.76606
8260000,-0.03500,96.9375,133,76,0.76117
8260010,-0.01000,96.3125,133,76,0.75653
8260020,0.01000,95.6250,133,76,0.74994
8260030,0.02000,95.0000,133,76,0.74188
8260040,0.04500,94.3125,133,76,0.73211
8260050,0.09000,93.0625,133,76,0.70891
8260060,0.09000,92.5000,133,76,0.69499
8260070,0.06000,91.8750,133,76,0.67985
8260080,0.02000,90.8125,133,76,0.64664
8260090,-0.01000,90.3125,133,76,0.62930
8260100,-0.07000,89.8125,133,76,0.61245
8260110,-0.10000,89.3125,133,76,0.59658
8260120,-0.11500,88.8750,133,76,0.58193
8260130,-0.11500,87.9375,133,76,0.55629
8260140,-0.11500,87.5000,133,76,0.54603
8260150,-0.11000,87.1250,133,76,0.53700
8260160,-0.10500,86.7500,133,76,0.52845
8260170,-0.10000,86.0625,133,76,0.51355
8260180,0.08000,85.8125,133,76,0.50696
8260190,0.45500,85.5000,133,76,0.50061
8260200,1.01500,85.2500,133,76,0.49451
8260210,0.86500,84.6875,133,76,0.48205
8260220,0.00000,84.5000,133,76,0.47595
8260230,-0.24500,84.2500,133,76,0.46960
8260240,-0.19000,83.7500,133,76,0.45812
8260250,-0.17000,83.5000,133,76,0.45201
8260260,-0.16000,83.1875,133,76,0.44542
8260270,-0.16000,82.8750,133,76,0.43883
8260280,-0.15500,82.5625,133,76,0.43199
8260290,-0.14500,81.9375,133,76,0.41807
8260300,-0.14000,81.5625,133,76,0.41099
8260310,-0.13500,81.1875,133,76,0.40415
8260320,-0.12500,80.4375,133,76,0.39048
8260330,-0.12000,80.0625,133,76,0.38364
8260340,-0.11500,79.6875,133,76,0.37778
8260350,-0.10500,79.3125,133,76,0.37216
8260360,-0.10000,78.9375,133,76,0.36557
8260370,-0.09000,78.2500,133,76,0.35165
8260380,-0.07500,77.9375,133,76,0.34457
8260390,-0.06500,77.6875,133,76,0.33797
8260400,-0.04500,77.4375,133,76,0.33162
8260410,-0.02500,77.3125,133,76,0.31917
8260420,-0.01500,77.8125,133,76,0.31331
8260430,-0.00500,79.0000,133,76,0.30769
8260440,0.01500,83.8125,133,76,0.29963
8260450,0.02500,87.4375,133,76,0.29524
8260460,0.04500,91.6875,133,76,0.29060
8260470,0.06000,96.4375,133,76,0.28596
8260480,0.09000,101.3750,133,76,0.28181
8260490,0.11000,111.4375,133,76,0.27375
8260500,0.14500,116.0625,133,76,0.27033
8260510,0.17000,120.3125,133,76,0.26716
8260520,0.20000,123.9375,133,76,0.26422
8260530,0.23500,129.4375,133,76,0.25910
8260540,0.24500,131.3750,133,76,0.25763
8260550,0.25500,132.8125,133,76,0.25665
8260560,0.23500,134.5000,133,76,0.25372
8260570,0.20500,134.8750,133,76,0.25226
8260580,0.14000,135.0000,133,76,0.25104
8260590,0.08000,134.9375,133,76,0.25006
8260600,0.04000,134.6875,133,76,0.24908
8260610,-0.01000,133.6875,133,76,0.24713
8260620,-0.04000,132.8750,133,76,0.24591
8260630,-0.06000,131.9375,133,76,0.24469
8260640,-0.07500,130.8750,133,76,0.24396
8260650,-0.08500,128.1875,133,76,0.24274
8260660,-0.08500,126.5625,133,76,0.24151
8260670,-0.09000,124.7500,133,76,0.24029
8260680,-0.09000,120.3125,133,76,0.23932
8260690,-0.08500,117.7500,133,76,0.24127
8260700,-0.08000,115.0000,133,76,0.24542
8260710,-0.07500,112.1250,133,76,0.25250
8260720,-0.07000,84.2500,133,76,0.36532
8260730,-0.07000,84.2500,133,76,0.36532
8260740,-0.07000,84.2500,133,76,0.36532
8260750,-0.07000,84.2500,133,76,0.36532
8260760,-0.07000,84.2500,133,76,0.36532
8260770,0.36500,83.0625,133,76,0.33895
8260780,0.36500,83.0625,133,76,0.33895
8260790,0.36500,83.0625,133,76,0.33895
8260800,0.36500,83.0625,133,76,0.33895
8260810,0.36500,83.0625,133,76,0.33895
8260820,0.36500,83.0625,133,76,0.33895
8260830,0.36500,83.0625,133,76,0.33895
8260840,0.36500,83.0625,133,76,0.33895
8260850,0.36500,83.0625,133,76,0.33895
8260860,0.36500,83.0625,133,76,0.33895
8260870,0.36500,83.0625,133,76,0.33895
8260880,0.36500,83.0625,133,76,0.33895
8260890,0.36500,83.0625,133,76,0.33895
8260900,0.36500,83.0625,133,76,0.33895
8260910,0.36500,83.0625,133,76,0.33895
8260920,-0.21000,82.6250,133,76,0.32967
8260930,-0.21000,82.6250,133,76,0.32967
8260940,-0.21000,82.6250,133,76,0.32967
8260950,-0.21000,82.6250,133,76,0.32967
8260960,-0.21000,82.6250,133,76,0.32967
8260970,-0.21000,82.6250,133,76,0.32967
8260980,-0.21000,82.6250,133,76,0.32967
8260990,-0.21000,82.6250,133,76,0.32967
8261000,-0.21000,82.6250,133,76,0.32967
8261010,-0.21000,82.6250,133,76,0.32967
8261020,-0.21000,82.6250,133,76,0.32967
8261030,-0.21000,82.6250,133,76,0.32967
8261040,-0.21000,82.6250,133,76,0.32967
8261050,-0.21000,82.6250,133,76,0.32967
8261060,-0.21000,82.6250,133,76,0.32967
8261070,-0.21000,82.6250,133,76,0.32967
8261080,-0.21000,82.6250,133,76,0.32967
8261090,-0.21000,82.6250,133,76,0.32967
8261100,-0.21000,82.6250,133,76,0.32967
8261110,-0.21000,82.6250,133,76,0.32967
8261120,-0.21000,82.6250,133,76,0.32967
8261130,-0.21000,82.6250,133,76,0.32967
8261140,-0.25500,82.3750,133,76,0.32601
8261150,-0.20500,82.1875,133,76,0.32283
8261160,-0.18000,82.0000,133,76,0.31868
8261170,-0.17500,81.5000,133,76,0.30940
8261180,-0.17000,81.1875,133,76,0.30476
8261190,-0.17000,80.9375,133,76,0.30012
8261200,-0.16000,80.3125,133,76,0.28987
8261210,-0.16000,80.0000,133,76,0.28498
8261220,-0.15000,79.6250,133,76,0.28010
8261230,-0.14500,79.2500,133,76,0.27521
8261240,-0.14000,78.9375,133,76,0.27155
8261250,-0.13000,78.2500,133,76,0.26398
8261260,-0.12500,77.8750,133,76,0.25958
8261270,-0.11500,77.5625,133,76,0.25495
8261280,-0.10500,77.2500,133,76,0.25031
8261290,-0.09500,76.7500,133,76,0.24029
8261300,-0.08000,76.4375,133,76,0.23565
8261310,-0.06500,76.2500,133,76,0.23101
8261320,-0.05000,76.1250,133,76,0.22662
8261330,-0.02500,77.0000,133,76,0.21856
8261340,-0.01500,78.2500,133,76,0.21612
8261350,0.00000,80.3750,133,76,0.21441
8261360,0.02000,86.7500,133,76,0.20904
8261370,0.04000,90.8750,133,76,0.20611
8261380,0.05500,95.3750,133,76,0.20342
8261390,0.09000,100.1250,133,76,0.20098
8261400,0.11000,104.9375,133,76,0.19853
8261410,0.13500,114.0000,133,76,0.19438
8261420,0.17500,117.8750,133,76,0.19316
8261430,0.20500,121.3125,133,76,0.19243
8261440,0.24000,124.1250,133,76,0.19292
8261450,0.25500,128.0625,133,76,0.19512
8261460,0.25500,129.3750,133,76,0.19585
8261470,0.23000,130.2500,133,76,0.19634
8261480,0.16500,131.0000,133,76,0.19658
8261490,0.11500,130.9375,133,76,0.19634
8261500,0.05000,130.7500,133,76,0.19634
8261510,0.00000,130.2500,133,76,0.19634
8261520,-0.04500,129.6250,133,76,0.19658
8261530,-0.07500,127.8125,133,76,0.19805
8261540,-0.10000,126.6250,133,76,0.19976
8261550,-0.11000,125.2500,133,76,0.20171
8261560,-0.12000,121.8750,133,76,0.20415
8261570,-0.12500,119.9375,133,76,0.20488
8261580,-0.12500,117.6875,133,76,0.20562
8261590,-0.12500,115.2500,133,76,0.20684
8261600,-0.13000,112.5625,133,76,0.20879
8261610,-0.13000,107.1250,133,76,0.21880
8261620,-0.12500,104.6875,133,76,0.22833
8261630,-0.12500,102.5000,133,76,0.24176
8261640,-0.12500,99.3750,133,76,0.27399
8261650,-0.12500,98.2500,133,76,0.29621
8261660,-0.11500,97.5000,133,76,0.32234
8261670,-0.11000,96.9375,133,76,0.35922
8261680,-0.10500,96.6250,133,76,0.40073
8261690,-0.10500,96.3750,133,76,0.46618
8261700,-0.10000,96.3125,133,76,0.49402
8261710,-0.09500,96.3125,133,76,0.51917
8261720,-0.10000,96.2500,133,76,0.54164
8261730,-0.10000,96.0000,133,76,0.57656
8261740,-0.09500,95.8125,133,76,0.58803
8261750,-0.09500,95.5625,133,76,0.59902
8261760,-0.09500,94.8125,133,76,0.61636
8261770,-0.09000,94.3750,133,76,0.62247
8261780,-0.08500,93.9375,133,76,0.62662
8261790,-0.08500,93.4375,133,76,0.62930
8261800,-0.08500,93.4375,133,76,0.62930
8261810,-0.07000,91.9375,133,76,0.62662
8261820,-0.04500,91.4375,133,76,0.62247
8261830,-0.02000,90.9375,133,76,0.61685
8261840,-0.00500,89.8750,133,76,0.60269
8261850,0.00000,89.3750,133,76,0.59365
8261860,0.03000,88.8750,133,76,0.58315
8261870,0.07000,88.3750,133,76,0.57118
8261880,0.07000,87.8750,133,76,0.55800
8261890,0.04000,86.8750,133,76,0.52894
8261900,0.00000,86.4375,133,76,0.51404
8261910,-0.03500,86.0000,133,76,0.49915
8261920,-0.06500,85.6250,133,76,0.48523
8261930,-0.10500,84.8125,133,76,0.46178
8261940,-0.11500,84.5000,133,76,0.45299
8261950,-0.12000,84.1250,133,76,0.44493
8261960,-0.12500,83.8125,133,76,0.43761
8261970,-0.12000,83.1875,133,76,0.42637
8261980,-0.11500,82.9375,133,76,0.42222
8261990,-0.10000,82.6875,133,76,0.41856
8262000,0.06000,82.1875,133,76,0.41514
8262010,0.61000,82.0000,133,76,0.40806
8262020,0.92500,81.8125,133,76,0.40440
8262030,0.65500,81.6250,133,76,0.40049
8262040,-0.14500,81.3125,133,76,0.39438
8262050,-0.28000,81.1250,133,76,0.39096
8262060,-0.22000,80.8750,133,76,0.38730
8262070,-0.18500,80.6875,133,76,0.38339
8262080,-0.18000,80.4375,133,76,0.37949
8262090,-0.18000,79.8750,133,76,0.37143
8262100,-0.18000,79.6250,133,76,0.36752
8262110,-0.17000,79.3125,133,76,0.36361
8262120,-0.16500,79.0000,133,76,0.35995
8262130,-0.16000,78.3750,133,76,0.35287
8262140,-0.15500,78.0625,133,76,0.34994
8262150,-0.15500,77.7500,133,76,0.34628
8262160,-0.15500,77.3750,133,76,0.34237
8262170,-0.14500,76.6875,133,76,0.33431
8262180,-0.13500,76.3750,133,76,0.33040
8262190,-0.12500,76.0625,133,76,0.32625
8262200,-0.11500,75.5000,133,76,0.32234
8262210,-0.10000,75.2500,133,76,0.31453
8262220,-0.09000,75.0625,133,76,0.31062
8262230,-0.07500,75.0625,133,76,0.30696
8262240,-0.05500,76.2500,133,76,0.30232
8262250,-0.03500,77.7500,133,76,0.29963
8262260,-0.01500,80.1250,133,76,0.29695
8262270,0.01000,83.2500,133,76,0.29426
8262280,0.03000,91.3750,133,76,0.28938
8262290,0.04500,96.0625,133,76,0.28718
8262300,0.07000,100.9375,133,76,0.28547
8262310,0.09000,105.7500,133,76,0.28376
8262320,0.11500,110.4375,133,76,0.28230
8262330,0.14500,118.6250,133,76,0.28059
8262340,0.18000,122.0000,133,76,0.28059
8262350,0.20500,124.7500,133,76,0.28010
8262360,0.22500,128.5625,133,76,0.27937
8262370,0.23000,129.7500,133,76,0.27912
8262380,0.21000,130.5625,133,76,0.27888
8262390,0.17000,131.0625,133,76,0.27863
8262400,0.10000,131.2500,133,76,0.27863
8262410,0.05000,131.0000,133,76,0.27863
8262420,-0.00500,130.5625,133,76,0.27888
8262430,-0.05000,129.9375,133,76,0.27912
8262440,-0.07500,129.1250,133,76,0.27985
8262450,-0.09500,126.9375,133,76,0.28181
8262460,-0.10500,125.5625,133,76,0.28230
8262470,-0.11500,124.0000,133,76,0.28254
8262480,-0.12000,120.3125,133,76,0.28303
8262490,-0.12500,118.0625,133,76,0.28327
8262500,-0.12000,115.6875,133,76,0.28400
8262510,-0.12000,113.0625,133,76,0.28571
8262520,-0.11500,110.3125,133,76,0.28938
8262530,-0.11500,104.9375,133,76,0.30330
8262540,-0.11000,102.6250,133,76,0.31355
8262550,-0.10000,100.6875,133,76,0.32772
8262560,-0.09500,99.1875,133,76,0.34579
8262570,-0.08500,97.1250,133,76,0.39194
8262580,-0.07500,96.5000,133,76,0.41832
8262590,-0.07000,96.1250,133,76,0.44615
8262600,-0.06500,95.9375,133,76,0.47424
8262610,-0.07000,95.8750,133,76,0.52723
8262620,-0.07500,95.8750,133,76,0.55116
8262630,-0.07500,95.8750,133,76,0.57265
8262640,-0.07500,95.8125,133,76,0.58901
8262650,-0.07500,95.4375,133,76,0.61416
8262660,-0.08000,95.1875,133,76,0.62540
8262670,-0.08000,94.9375,133,76,0.63492
8262680,-0.08000,94.2500,133,76,0.64835
8262690,-0.08000,93.8125,133,76,0.65250
8262700,-0.07500,93.3750,133,76,0.65495
8262710,-0.08000,92.9375,133,76,0.65568
8262720,-0.07500,92.4375,133,76,0.65495
8262730,-0.05500,91.4375,133,76,0.64835
8262740,-0.02500,90.9375,133,76,0.64298
8262750,-0.01500,90.3750,133,76,0.63639
8262760,-0.00500,89.8750,133,76,0.62784
8262770,0.02000,88.8750,133,76,0.60586
8262780,0.05000,88.3125,133,76,0.59243
8262790,0.06000,87.8125,133,76,0.57802
8262800,0.03000,87.3125,133,76,0.56264
8262810,-0.01500,86.3750,133,76,0.53138
8262820,-0.03500,85.8750,133,76,0.51624
8262830,-0.07500,85.4375,133,76,0.50183
8262840,-0.11000,85.0000,133,76,0.48987
8262850,-0.11000,85.0000,133,76,0.48987
8262860,-0.12500,83.7500,133,76,0.46032
8262870,-0.12500,83.4375,133,76,0.45226
8262880,-0.11500,83.1250,133,76,0.44518
8262890,-0.11500,82.5625,133,76,0.43419
8262900,-0.10500,82.2500,133,76,0.42979
8262910,0.00000,82.0000,133,76,0.42589
8262920,0.50000,81.5000,133,76,0.41929
8262930,0.90000,81.3125,133,76,0.41636
8262940,0.79500,81.1250,133,76,0.41368
8262950,-0.00500,80.9375,133,76,0.41050
8262960,-0.25500,80.7500,133,76,0.40733
8262970,-0.22500,80.3125,133,76,0.40049
8262980,-0.18000,80.1250,133,76,0.39707
8262990,-0.18000,79.9375,133,76,0.39341
8263000,-0.17500,79.6875,134,76,0.38974
8263010,-0.16500,79.2500,134,76,0.38193
8263020,-0.16000,79.0000,134,76,0.37802
8263030,-0.15500,78.6875,134,76,0.37411
8263040,-0.15000,78.0625,134,76,0.36825
8263050,-0.14500,77.7500,134,76,0.36459
8263060,-0.14000,77.4375,134,76,0.36044
8263070,-0.13500,77.1250,134,76,0.35629
8263080,-0.13000,76.8125,134,76,0.35165
8263090,-0.12000,76.2500,134,76,0.34212
8263100,-0.10500,75.9375,134,76,0.33748
8263110,-0.09500,75.6875,134,76,0.33284
8263120,-0.08500,75.4375,134,76,0.32845
8263130,-0.06500,75.0625,134,76,0.32063
8263140,-0.05500,75.1250,134,76,0.31795
8263150,-0.04500,75.5000,134,76,0.31477
8263160,-0.03000,76.5000,134,76,0.31111
8263170,-0.01000,80.6875,134,76,0.30403
8263180,0.00000,83.9375,134,76,0.30085
8263190,0.02000,87.8750,134,76,0.29768
8263200,0.05000,97.0625,134,76,0.29206
8263210,0.07000,102.0000,134,76,0.28962
8263220,0.09500,106.8750,134,76,0.28742
8263230,0.13000,111.5625,134,76,0.28571
8263240,0.15500,119.6250,134,76,0.28474
8263250,0.17500,122.8125,134,76,0.28449
8263260,0.18500,125.5000,134,76,0.28425
8263270,0.19500,127.6250,134,76,0.28425
8263280,0.19000,129.2500,134,76,0.28425
8263290,0.16500,131.2500,134,76,0.28523
8263300,0.08000,131.6875,134,76,0.28571
8263310,0.00500,131.9375,134,76,0.28620
8263320,-0.07500,131.9375,134,76,0.28669
8263330,-0.14500,131.3125,134,76,0.28791
8263340,-0.17000,130.7500,134,76,0.28889
8263350,-0.17000,130.0000,134,76,0.28938
8263360,-0.15500,129.0625,134,76,0.28987
8263370,-0.10500,126.7500,134,76,0.29084
8263380,-0.04000,125.3125,134,76,0.29109
8263390,0.00000,123.6250,134,76,0.29133
8263400,0.00000,119.6875,134,76,0.29182
8263410,-0.01500,117.3750,134,76,0.29328
8263420,-0.01500,114.8750,134,76,0.29548
8263430,-0.01500,112.1875,134,76,0.29939
8263440,0.02500,106.7500,134,76,0.31258
8263450,0.18000,104.3750,134,76,0.32357
8263460,0.60000,102.3125,134,76,0.33846
8263470,0.82500,100.7500,134,76,0.35775
8263480,0.48500,99.5000,134,76,0.38046
8263490,0.02000,97.9375,134,76,0.43321
8263500,-0.03500,97.5000,134,76,0.46129
8263510,-0.03500,97.2500,134,76,0.48913
8263520,-0.07000,97.1250,134,76,0.51600
8263530,-0.09000,97.1875,134,76,0.56166
8263540,-0.09500,97.1875,134,76,0.57827
8263550,-0.09500,97.1250,134,76,0.59512
8263560,-0.09500,96.6875,134,76,0.62442
8263570,-0.09500,96.3750,134,76,0.63590
8263580,-0.09500,96.0000,134,76,0.64567
8263590,-0.09500,95.5000,134,76,0.65324
8263600,-0.09500,95.0000,134,76,0.65910
8263610,-0.08500,93.9375,134,76,0.66618
8263620,-0.08500,93.4375,134,76,0.66716
8263630,-0.08500,92.8750,134,76,0.66618
8263640,-0.08500,92.3125,134,76,0.66349
8263650,-0.08500,91.3125,134,76,0.65543
8263660,-0.08000,90.8125,134,76,0.64933
8263670,-0.06500,90.3750,134,76,0.64176
8263680,-0.06000,89.3750,134,76,0.62149
8263690,-0.04500,88.8750,134,76,0.60879
8263700,-0.02500,88.3750,134,76,0.59487
8263710,-0.00500,87.8750,134,76,0.57998
8263720,0.02500,86.8750,134,76,0.57656
8263730,0.04500,86.3750,134,76,0.56923
8263740,0.07500,86.0000,134,76,0.55824
8263750,0.09500,85.6875,134,76,0.54432
8263760,0.13000,85.5625,134,76,0.53016
8263770,0.16500,85.8750,134,76,0.50476
8263780,0.20000,86.3750,134,76,0.49426
8263790,0.22500,87.1875,134,76,0.48498
8263800,0.22500,87.1875,134,76,0.48498
8263810,0.19000,90.7500,134,76,0.46569
8263820,0.19000,90.7500,134,76,0.46569
8263830,0.02500,93.3125,134,76,0.45714
8263840,-0.03500,95.1875,134,76,0.45031
8263850,-0.09000,95.8125,134,76,0.44664
8263860,-0.12000,96.0625,134,76,0.44249
8263870,-0.13500,96.0000,134,76,0.43858
8263880,-0.15000,95.5625,134,76,0.43468
8263890,-0.15000,93.7500,134,76,0.42564
8263900,-0.15000,92.3750,134,76,0.42100
8263910,-0.14500,90.8750,134,76,0.41661
8263920,-0.14000,87.6875,134,76,0.40757
8263930,-0.13500,86.2500,134,76,0.40366
8263940,-0.13500,85.0000,134,76,0.40000
8263950,-0.13500,83.8750,134,76,0.39585
8263960,-0.13500,82.1250,134,76,0.39121
8263970,-0.13500,81.5000,134,76,0.38193
8263980,-0.13000,81.0000,134,76,0.37705
8263990,-0.12500,80.5625,134,76,0.37192
8264000,-0.13500,80.0000,134,77,0.36166
8264010,-0.13500,79.8125,134,77,0.35653
8264020,-0.13500,79.6875,134,77,0.35165
8264030,-0.13500,79.5625,134,77,0.34799
8264040,-0.13500,79.4375,134,77,0.34530
8264050,-0.13500,79.1250,134,77,0.34139
8264060,-0.13500,79.0000,134,77,0.34188
8264070,-0.14000,78.8750,134,77,0.34408
8264080,-0.14500,78.7500,134,77,0.34799
8264090,-0.15500,78.5000,134,77,0.36020
8264100,-0.15000,78.3125,134,77,0.36777
8264110,-0.13500,78.1875,134,77,0.37558
8264120,-0.13000,78.0625,134,77,0.38291
8264130,-0.13000,77.7500,134,77,0.39585
8264140,-0.13500,77.6250,134,77,0.40049
8264150,-0.13500,77.4375,134,77,0.40415
8264160,-0.13000,77.1250,134,77,0.40659
8264170,-0.13000,76.8750,134,77,0.40488
8264180,-0.13000,76.6875,134,77,0.40098
8264190,-0.12500,76.4375,134,77,0.39560
8264200,-0.12500,76.1875,134,77,0.38877
8264210,-0.12500,75.7500,134,77,0.37314
8264220,-0.12000,75.5000,134,77,0.36508
8264230,-0.12000,75.3125,134,77,0.35849
8264240,-0.11500,75.0625,134,77,0.35287
8264250,-0.11500,74.6250,134,77,0.34115
8264260,-0.11000,74.3750,134,77,0.33602
8264270,-0.10500,74.1875,134,77,0.33162
8264280,-0.10500,74.0000,134,77,0.32796
8264290,-0.10000,73.6250,134,77,0.32308
8264300,-0.10000,73.4375,134,77,0.32161
8264310,-0.10000,73.2500,134,77,0.32063
8264320,-0.10000,72.8750,134,77,0.31990
8264330,-0.09500,72.7500,134,77,0.31844
8264340,-0.09500,72.6250,134,77,0.31844
8264350,-0.09000,72.5000,134,77,0.31795
8264360,-0.09000,72.3125,134,77,0.31697
8264370,-0.08500,72.0625,134,77,0.31551
8264380,-0.08500,71.9375,134,77,0.31477
8264390,-0.08500,71.8125,134,77,0.31380
8264400,-0.08000,71.5000,134,77,0.31184
8264410,-0.08000,71.3750,134,77,0.31062
8264420,-0.08000,71.2500,134,77,0.30965
8264430,-0.07000,71.0625,134,77,0.30916
8264440,-0.05500,70.9375,134,77,0.30891
8264450,-0.03500,70.6250,134,77,0.30647
8264460,-0.01000,70.5625,134,77,0.30476
8264470,0.00500,70.4375,134,77,0.30281
8264480,0.01500,70.1250,134,77,0.29841
8264490,0.04000,70.0000,134,77,0.29597
8264500,0.07000,69.8750,134,77,0.29328
8264510,0.05500,69.7500,134,77,0.29084
8264520,0.02500,69.6250,134,77,0.28889
8264530,-0.00500,69.4375,134,77,0.28571
8264540,-0.04500,69.3125,134,77,0.28498
8264550,-0.08500,69.1875,134,77,0.28376
8264560,-0.11500,69.0000,134,77,0.28230
8264570,-0.12500,68.7500,134,77,0.27888
8264580,-0.12500,68.6875,134,77,0.27766
8264590,-0.11500,68.5625,134,77,0.27643
8264600,-0.11500,68.5000,134,77,0.27546
8264610,-0.11000,68.3125,134,77,0.27473
8264620,0.00000,68.2500,134,77,0.27521
8264630,0.43500,68.1250,134,77,0.27643
8264640,1.07500,67.9375,134,77,0.27961
8264650,0.89500,67.8750,134,77,0.28083
8264660,-0.00500,67.8750,134,77,0.28181
8264670,-0.26000,67.8750,134,77,0.28254
8264680,-0.23000,67.8125,134,77,0.28303
8264690,-0.19000,67.8125,134,77,0.28474
8264700,-0.19000,67.8125,134,77,0.28620
8264710,-0.18500,67.8125,134,77,0.28767
8264720,-0.18000,67.7500,134,77,0.28913
8264730,-0.18000,67.6250,134,77,0.29280
8264740,-0.17500,67.5000,134,77,0.29499
8264750,-0.17000,67.4375,134,77,0.29695
8264760,-0.17000,67.3125,134,77,0.29890
8264770,-0.16000,67.0000,134,77,0.30305
8264780,-0.15000,66.8125,134,77,0.30525
8264790,-0.14500,66.6875,134,77,0.30745
8264800,-0.14500,66.6875,134,77,0.30745
8264810,-0.12500,66.3750,134,77,0.31331
8264820,-0.11500,66.7500,134,77,0.31477
8264830,-0.10500,67.7500,134,77,0.31624
8264840,-0.10000,69.6875,134,77,0.31795
8264850,-0.09000,76.7500,134,77,0.32137
8264860,-0.07500,81.6250,134,77,0.32308
8264870,-0.06000,87.0000,134,77,0.32479
8264880,-0.04500,98.5625,134,77,0.32894
8264890,-0.03000,104.3750,134,77,0.33138
8264900,-0.01000,109.8750,134,77,0.33358
8264910,0.01000,115.0000,134,77,0.33578
8264920,0.03000,119.5625,134,77,0.33797
8264930,0.05000,126.8125,134,77,0.34261
8264940,0.06500,129.5625,134,77,0.34505
8264950,0.09000,131.7500,134,77,0.34725
8264960,0.11000,133.5000,134,77,0.34896
8264970,0.14000,135.8125,134,77,0.35336
