RelativeTimeMilliseconds,ECG,ART,ART (Sys),ART (Dia),PPG
7801640,-0.10500,81.8125,114,68,0.73846
7801650,-0.10500,81.3750,114,68,0.75409
7801660,-0.10500,81.0625,114,68,0.75726
7801670,-0.11000,80.7500,114,68,0.75971
7801680,-0.11000,80.4375,114,68,0.76093
7801690,-0.09500,79.8125,114,68,0.75849
7801700,-0.06500,79.5000,114,68,0.75458
7801710,-0.04000,79.1250,114,68,0.74872
7801720,-0.03000,78.7500,114,68,0.74090
7801730,-0.01500,78.0625,114,68,0.71941
7801740,0.01000,77.6875,114,68,0.70623
7801750,0.04000,77.3750,114,68,0.69133
7801760,0.04000,76.6875,114,68,0.66154
7801770,0.01000,76.3125,114,68,0.64444
7801780,-0.02500,75.9375,114,68,0.62637
7801790,-0.06500,75.6250,114,68,0.60830
7801800,-0.11500,74.9375,114,68,0.57411
7801810,-0.11500,74.9375,114,68,0.57411
7801820,-0.15500,74.2500,114,68,0.54408
7801830,-0.15500,73.9375,114,68,0.53114
7801840,-0.14500,73.3750,114,68,0.50989
7801850,-0.14500,73.0625,114,68,0.50183
7801860,-0.13500,72.8125,114,68,0.49524
7801870,-0.13500,72.5625,114,68,0.48913
7801880,0.00000,72.1875,114,68,0.48327
7801890,0.55000,72.0000,114,68,0.47375
7801900,0.92500,71.8125,114,68,0.46960
7801910,0.74000,71.6250,114,68,0.46545
7801920,-0.09500,71.3125,114,68,0.45739
7801930,-0.28000,71.1875,114,68,0.45299
7801940,-0.23000,71.0625,114,68,0.44860
7801950,-0.20000,70.8750,114,68,0.44420
7801960,-0.20000,70.6875,114,68,0.44029
7801970,-0.20000,70.3750,114,68,0.43297
7801980,-0.19500,70.1875,114,68,0.42906
7801990,-0.19000,70.0000,114,68,0.42515
7802000,-0.19000,69.5625,113,68,0.42125
7802010,-0.18000,69.3125,113,68,0.41392
7802020,-0.17500,69.0625,113,68,0.41001
7802030,-0.16500,68.8125,113,68,0.40586
7802040,-0.16000,68.5625,113,68,0.40171
7802050,-0.15000,68.0625,113,68,0.39438
7802060,-0.13500,67.7500,113,68,0.39145
7802070,-0.13000,67.5000,113,68,0.38803
7802080,-0.12500,67.3125,113,68,0.38437
7802090,-0.11500,66.9375,113,68,0.37631
7802100,-0.10000,66.8750,113,68,0.37216
7802110,-0.09000,67.0625,113,68,0.36825
7802120,-0.07500,67.6250,113,68,0.36459
7802130,-0.05500,70.6250,113,68,0.35751
7802140,-0.04500,73.1250,113,68,0.35433
7802150,-0.03000,76.2500,113,68,0.35165
7802160,-0.00500,83.6250,113,68,0.34823
7802170,0.01500,87.5625,113,68,0.34628
7802180,0.03500,91.5000,113,68,0.34432
7802190,0.06500,95.3750,113,68,0.34286
7802200,0.08500,99.0000,113,68,0.34164
7802210,0.11500,105.3750,113,68,0.34042
7802220,0.15500,107.9375,113,68,0.33993
7802230,0.17500,110.1250,113,68,0.33944
7802240,0.20000,113.3125,113,68,0.33895
7802250,0.21500,114.4375,113,68,0.33919
7802260,0.20500,115.2500,113,68,0.33968
7802270,0.17500,115.8125,113,68,0.33993
7802280,0.11000,116.3125,113,68,0.33968
7802290,0.06000,116.2500,113,68,0.33944
7802300,0.00000,116.0000,113,68,0.33895
7802310,-0.05500,115.6250,113,68,0.33871
7802320,-0.08000,115.0625,113,68,0.33846
7802330,-0.10500,113.4375,113,68,0.33871
7802340,-0.12500,112.3750,113,68,0.33895
7802350,-0.13000,111.2500,113,68,0.33919
7802360,-0.13500,109.9375,113,68,0.33993
7802370,-0.13500,106.8750,113,68,0.34359
7802380,-0.13500,105.1250,113,68,0.34725
7802390,-0.13500,103.1875,113,68,0.35360
7802400,-0.13500,101.1875,113,68,0.36337
7802410,-0.13500,97.0625,113,68,0.39585
7802420,-0.13500,95.1250,113,68,0.41905
7802430,-0.13000,93.3750,113,68,0.44615
7802440,-0.12500,91.8750,113,68,0.47668
7802450,-0.12500,89.6250,113,68,0.53919
7802460,-0.12000,88.7500,113,68,0.56654
7802470,-0.12000,88.0625,113,68,0.59683
7802480,-0.12000,87.5000,113,68,0.62784
7802490,-0.11500,86.7500,113,68,0.68596
7802500,-0.11500,86.5000,113,68,0.71136
7802510,-0.11500,86.3125,113,68,0.73382
7802520,-0.11500,85.8750,113,68,0.77070
7802530,-0.11500,85.6250,113,68,0.78510
7802540,-0.11500,85.3750,113,68,0.79707
7802550,-0.11500,85.1250,113,68,0.80659
7802560,-0.11000,84.8125,113,68,0.81221
7802570,-0.10500,84.1875,113,68,0.81832
7802580,-0.10500,83.7500,113,68,0.82051
7802590,-0.09500,83.3750,113,68,0.82125
7802600,-0.07500,83.0000,113,68,0.82027
7802610,-0.04000,82.2500,113,68,0.81221
7802620,-0.01000,81.8125,113,68,0.80537
7802630,-0.00500,81.4375,113,68,0.79658
7802640,0.01000,81.0625,113,68,0.78584
7802650,0.06000,80.2500,113,68,0.75995
7802660,0.07500,79.8750,113,68,0.74579
7802670,0.06500,79.5000,113,68,0.73016
7802680,0.02500,78.8125,113,68,0.69573
7802690,0.00000,78.4375,113,68,0.67839
7802700,-0.04500,78.0625,113,68,0.66129
7802710,-0.10500,77.6875,113,68,0.64469
7802720,-0.12500,77.3750,113,68,0.62906
7802730,-0.13500,76.7500,113,68,0.60147
7802740,-0.13000,76.4375,113,68,0.58950
7802750,-0.12500,76.1250,113,68,0.57900
7802760,-0.11500,75.8125,113,68,0.57021
7802770,-0.11500,75.2500,113,68,0.55531
7802780,-0.10000,75.0000,113,68,0.54847
7802790,0.21500,74.8125,113,68,0.54212
7802800,0.21500,74.8125,113,68,0.54212
7802810,1.06500,74.1875,113,68,0.52503
7802820,0.60000,74.0000,113,68,0.51990
7802830,-0.18000,73.8125,113,68,0.51453
7802840,-0.24500,73.6875,113,68,0.50940
7802850,-0.19500,73.3125,113,68,0.49963
7802860,-0.19000,73.1250,113,68,0.49524
7802870,-0.19000,73.0000,113,68,0.49035
7802880,-0.19000,72.5625,113,68,0.48523
7802890,-0.18500,72.3750,113,68,0.47448
7802900,-0.17500,72.1250,113,68,0.46911
7802910,-0.17000,71.8750,113,68,0.46398
7802920,-0.16000,71.3125,113,68,0.44274
7802930,-0.15500,71.0625,113,68,0.42076
7802940,-0.15000,70.7500,113,68,0.40781
7802950,-0.14500,70.5000,113,68,0.39976
7802960,-0.13000,70.2500,113,68,0.39414
7802970,-0.11500,69.7500,113,68,0.38413
7802980,-0.10000,69.5625,113,68,0.37949
7802990,-0.09500,69.3750,113,68,0.37485
7803000,-0.08500,69.1250,113,67,0.37045
7803010,-0.07000,69.3125,113,67,0.36215
7803020,-0.06500,69.9375,113,67,0.35824
7803030,-0.05500,71.1875,113,67,0.35433
7803040,-0.03500,75.8125,113,67,0.34750
7803050,-0.02000,79.1250,113,67,0.34505
7803060,-0.00500,82.8125,113,67,0.34310
7803070,0.01000,86.8125,113,67,0.34115
7803080,0.03000,90.8750,113,67,0.33919
7803090,0.05500,98.7500,113,67,0.33578
7803100,0.08500,102.3750,113,67,0.33431
7803110,0.10000,105.6875,113,67,0.33333
7803120,0.13500,111.0625,113,67,0.33211
7803130,0.16000,113.1250,113,67,0.33162
7803140,0.18500,114.8125,113,67,0.33138
7803150,0.20000,116.1250,113,67,0.33162
7803160,0.20500,117.8125,113,67,0.33260
7803170,0.19000,118.3125,113,67,0.33284
7803180,0.15500,118.5625,113,67,0.33309
7803190,0.09500,118.6875,113,67,0.33309
7803200,0.03000,118.6875,113,67,0.33284
7803210,-0.02500,118.0000,113,67,0.33236
7803220,-0.06000,117.4375,113,67,0.33187
7803230,-0.08500,116.7500,113,67,0.33114
7803240,-0.11000,114.9375,113,67,0.32967
7803250,-0.12000,113.7500,113,67,0.32918
7803260,-0.12500,112.4375,113,67,0.32918
7803270,-0.12500,110.9375,113,67,0.32967
7803280,-0.12500,109.3125,113,67,0.33114
7803290,-0.12500,105.6250,113,67,0.34042
7803300,-0.12500,103.6250,113,67,0.34994
7803310,-0.12500,101.5000,113,67,0.36337
7803320,-0.11500,99.3750,113,67,0.38120
7803330,-0.10500,95.5000,113,67,0.42833
7803340,-0.10500,93.9375,113,67,0.45641
7803350,-0.09500,92.5625,113,67,0.48181
7803360,-0.08500,90.3750,113,67,0.53333
7803370,-0.08000,89.5625,113,67,0.56166
7803380,-0.07500,88.9375,113,67,0.58950
7803390,-0.07500,88.4375,113,67,0.61563
7803400,-0.07000,88.0000,113,67,0.63956
7803410,-0.06500,87.3125,113,67,0.68034
7803420,-0.06500,87.0000,113,67,0.69695
7803430,-0.07000,86.6875,113,67,0.71062
7803440,-0.06500,86.3125,113,67,0.72210
7803450,-0.06500,85.5625,113,67,0.73773
7803460,-0.06000,85.1875,113,67,0.74139
7803470,-0.05500,84.7500,113,67,0.74530
7803480,-0.05500,83.9375,113,67,0.75043
7803490,-0.05500,83.5000,113,67,0.75043
7803500,-0.05000,83.0000,113,67,0.74896
7803510,-0.03500,82.5625,113,67,0.74554
7803520,-0.00500,82.1250,113,67,0.73993
7803530,0.02000,81.1875,113,67,0.72381
7803540,0.03500,80.7500,113,67,0.71331
7803550,0.04500,80.3125,113,67,0.70183
7803560,0.08000,79.4375,113,67,0.67595
7803570,0.10500,79.0000,113,67,0.66081
7803580,0.09000,78.5625,113,67,0.64493
7803590,0.05000,78.1250,113,67,0.62857
7803600,0.02500,77.7500,113,67,0.60806
7803610,-0.01500,76.9375,113,67,0.57631
7803620,-0.05500,76.5625,113,67,0.56239
7803630,-0.08500,76.1875,113,67,0.54847
7803640,-0.08500,75.8125,113,67,0.53529
7803650,-0.08500,75.1250,113,67,0.51306
7803660,-0.08500,74.8125,113,67,0.50379
7803670,-0.08500,74.4375,113,67,0.49475
7803680,-0.08500,73.8125,113,67,0.48596
7803690,-0.03500,73.5000,113,67,0.46813
7803700,0.15500,73.2500,113,67,0.45983
7803710,0.78500,73.0000,113,67,0.45397
7803720,1.02000,72.7500,113,67,0.44786
7803730,0.51500,72.3125,113,67,0.43541
7803740,-0.19000,72.0625,113,67,0.42906
7803750,-0.23500,71.8750,113,67,0.42320
7803760,-0.16000,71.6875,113,67,0.41783
7803770,-0.14500,71.2500,113,67,0.40586
7803780,-0.15000,71.0625,113,67,0.39976
7803790,-0.14500,70.8125,113,67,0.39316
7803800,-0.14500,70.8125,113,67,0.39316
7803810,-0.13500,70.0000,113,67,0.37265
7803820,-0.13000,69.7500,113,67,0.36606
7803830,-0.12500,69.4375,113,67,0.35922
7803840,-0.12000,68.8750,113,67,0.34554
7803850,-0.11500,68.5625,113,67,0.33993
7803860,-0.10500,68.2500,113,67,0.33480
7803870,-0.10000,67.9375,113,67,0.32918
7803880,-0.08500,67.6250,113,67,0.32332
7803890,-0.07500,67.0625,113,67,0.31160
7803900,-0.06500,66.8750,113,67,0.30574
7803910,-0.04500,66.6250,113,67,0.29963
7803920,-0.03500,66.5000,113,67,0.29353
7803930,-0.02500,66.6875,113,67,0.28156
7803940,-0.01000,67.3750,113,67,0.27570
7803950,0.00500,68.7500,113,67,0.26984
7803960,0.02500,73.3750,113,67,0.26227
7803970,0.04000,76.5000,113,67,0.25812
7803980,0.06000,79.9375,113,67,0.25397
7803990,0.08000,83.6875,113,67,0.24982
7804000,0.10000,87.5000,112,67,0.24615
7804010,0.12000,94.8125,112,67,0.23883
7804020,0.14500,98.1875,112,67,0.23516
7804030,0.18500,101.2500,112,67,0.23199
7804040,0.20500,103.9375,112,67,0.22930
7804050,0.23500,107.9375,112,67,0.22564
7804060,0.25500,109.3750,112,67,0.22515
7804070,0.26500,110.4375,112,67,0.22393
7804080,0.24500,111.7500,112,67,0.22247
7804090,0.19500,112.0000,112,67,0.21978
7804100,0.14500,112.0000,112,67,0.21880
7804110,0.08000,111.8125,112,67,0.21807
7804120,0.01500,111.0000,112,67,0.21685
7804130,-0.01500,110.3125,112,67,0.21636
7804140,-0.05000,109.4375,112,67,0.21685
7804150,-0.07500,108.3750,112,67,0.21783
7804160,-0.08000,107.1875,112,67,0.21783
7804170,-0.09000,104.3750,112,67,0.21685
7804180,-0.09000,102.8125,112,67,0.21636
7804190,-0.09500,101.0625,112,67,0.21734
7804200,-0.09500,97.1875,112,67,0.22662
7804210,-0.08500,95.1250,112,67,0.23590
7804220,-0.08500,93.0625,112,67,0.24908
7804230,-0.08000,91.0000,112,67,0.26642
7804240,-0.07500,89.0625,112,67,0.28791
7804250,-0.07500,86.0625,112,67,0.33138
7804260,-0.07000,84.9375,112,67,0.35751
7804270,-0.07000,84.0000,112,67,0.38559
7804280,-0.06500,82.8125,112,67,0.44225
7804290,-0.06500,82.3750,112,67,0.46886
7804300,-0.06000,82.0625,112,67,0.49353
7804310,-0.05500,81.8125,112,67,0.51600
7804320,-0.06000,81.6875,112,67,0.53578
7804330,-0.06000,81.4375,112,67,0.56703
7804340,-0.05500,81.3125,112,67,0.57680
7804350,-0.05500,81.1250,112,67,0.58364
7804360,-0.05500,80.9375,112,67,0.58950
7804370,-0.05500,80.4375,112,67,0.59658
7804380,-0.05500,80.1250,112,67,0.59756
7804390,-0.05500,79.8125,112,67,0.59707
7804400,-0.04500,79.1250,112,67,0.59292
7804410,-0.02500,78.7500,112,67,0.58828
7804420,0.00000,78.3750,112,67,0.57998
7804430,0.02500,78.0000,112,67,0.57070
7804440,0.03500,77.3125,112,67,0.54896
7804450,0.05000,76.9375,112,67,0.53748
7804460,0.09000,76.6250,112,67,0.52405
7804470,0.10500,76.2500,112,67,0.50891
7804480,0.07500,75.5625,112,67,0.47570
7804490,0.04000,75.1875,112,67,0.45812
7804500,0.01000,74.8125,112,67,0.44054
7804510,-0.02500,74.4375,112,67,0.42344
7804520,-0.08000,73.7500,112,67,0.39292
7804530,-0.10000,73.4375,112,67,0.37949
7804540,-0.10500,73.1250,112,67,0.36874
7804550,-0.11000,72.8125,112,67,0.36020
7804560,-0.11000,72.5625,112,67,0.35165
7804570,-0.10500,72.0000,112,67,0.33651
7804580,-0.10000,71.6875,112,67,0.33040
7804590,-0.06500,71.4375,112,67,0.32479
7804600,0.27500,71.0000,112,67,0.31575
7804610,0.68000,70.8125,112,67,0.31184
7804620,0.84500,70.6250,112,67,0.30769
7804630,0.22500,70.4375,112,67,0.30379
7804640,-0.20500,70.2500,112,67,0.29988
7804650,-0.24000,69.8750,112,67,0.29377
7804660,-0.16500,69.6875,112,67,0.29011
7804670,-0.14500,69.5000,112,67,0.28620
7804680,-0.14000,69.1250,112,67,0.28230
7804690,-0.13500,68.9375,112,67,0.27424
7804700,-0.13500,68.7500,112,67,0.27057
7804710,-0.12500,68.5000,112,67,0.26691
7804720,-0.11500,68.2500,112,67,0.26325
7804730,-0.11000,67.7500,112,67,0.25641
7804740,-0.10500,67.5000,112,67,0.25421
7804750,-0.09500,67.2500,112,67,0.25226
7804760,-0.09000,66.6875,112,67,0.24908
7804770,-0.08500,66.3750,112,67,0.24200
7804780,-0.07500,66.1250,112,67,0.23785
7804790,-0.06500,65.8750,112,67,0.23370
7804800,-0.06500,65.8750,112,67,0.23370
7804810,-0.04500,65.3125,112,67,0.22125
7804820,-0.02500,65.2500,112,67,0.21758
7804830,-0.02000,65.2500,112,67,0.21392
7804840,-0.00500,65.5000,112,67,0.21148
7804850,0.00500,67.5000,112,67,0.20757
7804860,0.02000,69.4375,112,67,0.20513
7804870,0.04000,71.9375,112,67,0.20244
7804880,0.05500,78.1875,112,67,0.20000
7804890,0.08000,81.7500,112,67,0.19536
7804900,0.10000,85.3125,112,67,0.19365
7804910,0.12000,88.8750,112,67,0.19194
7804920,0.15500,95.5625,112,67,0.18926
7804930,0.18000,98.4375,112,67,0.18828
7804940,0.21500,101.0000,112,67,0.18852
7804950,0.25500,103.1250,112,67,0.18950
7804960,0.27500,104.8750,112,67,0.18974
7804970,0.28000,107.1875,112,67,0.22833
7804980,0.25500,107.8750,112,67,0.24029
7804990,0.22000,108.2500,112,67,0.24640
7805000,0.15500,108.3750,112,67,0.24957
7805010,0.09500,108.1250,112,67,0.25226
7805020,0.04000,107.6875,112,67,0.25324
7805030,-0.01000,107.0000,112,67,0.25421
7805040,-0.03500,106.1875,112,67,0.25592
7805050,-0.06000,104.0625,112,67,0.25983
7805060,-0.06500,102.7500,112,67,0.26105
7805070,-0.07500,101.3125,112,67,0.26203
7805080,-0.08500,99.7500,112,67,0.26300
7805090,-0.08500,96.3125,112,67,0.26716
7805100,-0.08500,94.3750,112,67,0.27131
7805110,-0.09000,92.4375,112,67,0.27741
7805120,-0.09000,88.7500,112,67,0.28669
7805130,-0.08500,87.0625,112,67,0.31551
7805140,-0.08500,85.6875,112,67,0.33236
7805150,-0.08000,84.5000,112,67,0.35043
7805160,-0.07000,82.7500,112,67,0.39780
7805170,-0.06500,82.0625,112,67,0.42393
7805180,-0.06500,81.5625,112,67,0.45031
7805190,-0.06500,81.1875,112,67,0.47619
7805200,-0.06000,80.8750,112,67,0.50085
7805210,-0.05500,80.5000,112,67,0.54383
7805220,-0.05500,80.3750,112,67,0.56190
7805230,-0.05500,80.1875,112,67,0.57729
7805240,-0.05500,80.0625,112,67,0.58852
7805250,-0.05500,79.6250,112,67,0.60513
7805260,-0.05500,79.3750,112,67,0.61172
7805270,-0.05500,79.1250,112,67,0.61685
7805280,-0.05500,78.5625,112,67,0.62002
7805290,-0.05500,78.2500,112,67,0.62198
7805300,-0.05500,77.9375,112,67,0.62051
7805310,-0.04500,77.6250,112,67,0.61758
7805320,-0.02500,76.9375,112,67,0.60757
7805330,-0.00500,76.6250,112,67,0.60000
7805340,0.01000,76.2500,112,67,0.59170
7805350,0.02000,75.8750,112,67,0.58291
7805360,0.04000,75.5625,112,67,0.57241
7805370,0.07000,74.8750,112,67,0.54774
7805380,0.08000,74.5625,112,67,0.53431
7805390,0.05000,74.1875,112,67,0.52039
7805400,0.01000,73.8750,112,67,0.50672
7805410,-0.02500,73.2500,112,67,0.48083
7805420,-0.06000,72.9375,112,67,0.46935
7805430,-0.09500,72.5625,112,67,0.45910
7805440,-0.11500,72.2500,112,67,0.45079
7805450,-0.11500,71.6875,112,67,0.43736
7805460,-0.11500,71.4375,112,67,0.43101
7805470,-0.11000,71.1875,112,67,0.42540
7805480,-0.10000,70.6875,112,67,0.41563
7805490,-0.08500,70.4375,112,67,0.41148
7805500,-0.00500,70.1875,112,67,0.40757
7805510,0.35000,70.0000,112,67,0.40391
7805520,0.86000,69.7500,112,67,0.40049
7805530,0.79500,69.3750,112,67,0.39390
7805540,0.13000,69.1875,112,67,0.39121
7805550,-0.26500,69.0000,112,67,0.38877
7805560,-0.21000,68.8750,112,67,0.38584
7805570,-0.15500,68.5000,112,67,0.37924
7805580,-0.14500,68.3750,112,67,0.37631
7805590,-0.14000,68.1875,112,67,0.37314
7805600,-0.13500,67.7500,112,67,0.36679
7805610,-0.13000,67.5625,112,67,0.36386
7805620,-0.13000,67.3750,112,67,0.36093
7805630,-0.12500,67.1250,112,67,0.35775
7805640,-0.12000,66.8750,112,67,0.35531
7805650,-0.12000,66.3750,112,67,0.35043
7805660,-0.11500,66.1250,112,67,0.34701
7805670,-0.10500,65.8750,112,67,0.34335
7805680,-0.09500,65.3750,112,67,0.33626
7805690,-0.08500,65.1875,112,67,0.33284
7805700,-0.07500,64.9375,112,67,0.32967
7805710,-0.06500,64.8125,112,67,0.32650
7805720,-0.05500,64.6250,112,67,0.32332
7805730,-0.04000,64.5625,112,67,0.31722
7805740,-0.02500,64.8750,112,67,0.31502
7805750,-0.01500,65.6875,112,67,0.31331
7805760,0.00500,69.1250,112,67,0.30842
7805770,0.02000,71.7500,112,67,0.30574
7805780,0.04000,74.8125,112,67,0.30305
7805790,0.06000,78.2500,112,67,0.30037
7805800,0.06000,78.2500,112,67,0.30037
7805810,0.11000,89.1875,112,67,0.29304
7805820,0.14000,92.6250,112,67,0.29084
7805830,0.15500,95.9375,112,67,0.28913
7805840,0.19000,101.5625,112,67,0.28840
7805850,0.21500,103.7500,112,67,0.28816
7805860,0.24000,105.5625,112,67,0.28816
